cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
13700.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.005779593392826854,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13740.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.029143229757409017,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13780.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.0006486599794186532,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13820.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.00274682741273935,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13860.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.05437946990328513,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13900.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.013957283643048157,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13940.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.016318983830213796,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
13980.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.0460464053430627,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14010.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.013255180720978643,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14020.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.01560371945273431,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14100.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.008917773876872204,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14140.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.00861675908422832,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14180.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.023170960755733105,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14220.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.0030520718171658245,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14260.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.010766926674119048,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14300.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.00894490875800713,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14380.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.07837097700053519,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14420.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.015543310001920219,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14460.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.0051779972736163415,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14500.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.00483410160601494,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14540.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.012266656580361968,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14580.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.0541241871047653,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
14620.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.001363793613551323,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
