cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
12140.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.0028924216262460334,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12180.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.004433284156961648,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12220.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.04116780218106264,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12260.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.01168921368407716,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12300.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.0051382952369394275,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12380.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.01013945845886255,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12420.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.03147906776883058,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12460.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.023503733927675796,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12520.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.016902878487362827,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12540.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.026584533290225032,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12580.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.002538928885113201,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12620.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.012116025212776549,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12660.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.02354598718749834,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12700.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.039496512504080705,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12740.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.00785364123293153,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12780.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.012220966180580106,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12860.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.005684887640049041,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12940.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.011118573975295476,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
12980.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.028269661695881965,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
