factor,cbsacode,adf_p_original,adf_p_final,detrend_applied
gdp,14460,0.9985400382490695,1.6798320070834405e-16,linear
gdp,15540,0.9979332335600875,0.5717726362899672,linear
gdp,16620,0.4528730464009812,0.13872696434755682,linear
gdp,16700,1.0,1.0,linear
gdp,16740,0.273668709715171,0.18853704754670036,linear
gdp,16980,0.877713993407965,0.9218629884907342,linear
gdp,17140,0.616693019078214,8.794044752903446e-09,linear
gdp,17820,0.9990726525397948,0.9914038786228915,linear
gdp,18140,0.6389713621317014,0.0013194480347765761,linear
gdp,19100,0.9856698644673059,0.37527132617870057,linear
gdp,19740,0.9990067197961263,6.863901712736957e-29,linear
gdp,19780,0.9634819166101716,0.01552925742292206,linear
gdp,19820,1.0,0.9949544057502276,linear
gdp,20260,0.1795496050406215,1.0,linear
gdp,22020,0.017974832416494023,0.017974832416494023,no
gdp,22220,0.6970163273149492,0.8011130951642067,linear
gdp,24340,0.9890811158185074,0.1965550353520018,linear
gdp,24860,0.9983228395829997,0.0034031272737153275,linear
gdp,25180,0.6337203465273982,0.06608531539407608,linear
gdp,26420,0.107981600239823,0.4438521853812338,linear
gdp,26580,6.1705777800137e-06,6.1705777800137e-06,no
gdp,26900,0.9987116813195158,1.0,linear
gdp,28140,7.322308041063392e-22,7.322308041063392e-22,no
gdp,28940,1.0,0.9974316364160273,linear
gdp,30700,0.9854376195173921,0.00018817593478451838,linear
gdp,30780,0.8975173289290703,0.9264432519436517,linear
gdp,31080,2.802519466109092e-09,2.802519466109092e-09,no
gdp,31140,0.9082347097758436,0.005543284945873062,linear
gdp,32820,0.9129993184324496,0.8229214331408068,linear
gdp,33340,0.994859495838086,0.004169547394674683,linear
gdp,33460,0.999082398560957,0.2514165697152441,linear
gdp,34980,0.8606612499693447,0.0,linear
gdp,35380,0.022352950191191896,0.022352950191191896,no
gdp,35620,0.9978836654141323,0.003524817699665933,linear
gdp,36260,0.014682081242258725,0.014682081242258725,no
gdp,36420,0.36613734746168547,0.00021054725586276107,linear
gdp,36540,1.0,1.0,linear
gdp,37980,0.84636136717156,0.8645065673575604,linear
gdp,38060,0.872344146268164,0.9854160126331215,linear
gdp,38300,2.3147727701700633e-30,2.3147727701700633e-30,no
gdp,38860,0.012145243161651732,0.012145243161651732,no
gdp,38900,0.00012780567988831593,0.00012780567988831593,no
gdp,39300,1.0,0.0,linear
gdp,39340,0.9599835329404428,0.8983869003123459,linear
gdp,39660,1.0,0.0010420264854237255,linear
gdp,39900,0.0554500176869235,0.0002066133417444985,linear
gdp,40060,0.0028072788118173038,0.0028072788118173038,no
gdp,41180,0.0,0.0,no
gdp,41620,0.2997843544177381,0.3393781331120018,linear
gdp,41700,0.9978007353736605,0.16128294315663277,linear
gdp,42660,0.30884616607232673,0.3727410800747336,linear
gdp,43580,0.2654476440026792,0.010832467704330306,linear
gdp,43620,0.0004552737563575299,0.0004552737563575299,no
gdp,44060,0.997776057997951,0.0,linear
gdp,44140,0.9990379186425857,7.408624709283212e-17,linear
gdp,45780,0.9977838327169056,0.20090631478037457,linear
gdp,45820,0.03994465576275297,0.03994465576275297,no
gdp,46140,0.00039373536871962047,0.00039373536871962047,no
gdp,47260,0.9927920552724246,0.9973666936555182,linear
gdp,48620,0.4795064016119422,2.4039194884929275e-05,linear
gdp,49340,1.0,0.00023427242925615612,linear
median_household_income,10740,0.9475457128004136,2.3022826249993223e-12,linear
median_household_income,11260,1.0,0.09454308773748699,linear
median_household_income,12060,0.09346938943984656,3.311881876916953e-05,linear
median_household_income,12260,0.9973825191580117,0.0008682698651092542,linear
median_household_income,12420,0.006709109305523536,0.006709109305523536,no
median_household_income,12580,0.11760829170376313,0.0,linear
median_household_income,12940,0.06203886867571869,0.483831105122704,linear
median_household_income,13740,0.9973347507463511,0.9912968838377415,linear
median_household_income,13820,0.0006386622339399473,0.0006386622339399473,no
median_household_income,13900,0.9311210033416226,2.5634551116997027e-15,linear
median_household_income,14260,0.6293525932946151,0.008912691888856265,linear
median_household_income,14460,0.8621087640459568,1.0,linear
median_household_income,15540,0.00559425019297893,0.00559425019297893,no
median_household_income,16620,0.3088040445035105,0.2678354912695875,linear
median_household_income,16700,0.14157004000659812,0.8667495501525206,linear
median_household_income,16740,2.50992671841079e-06,2.50992671841079e-06,no
median_household_income,16980,7.276393058226263e-06,7.276393058226263e-06,no
median_household_income,17140,0.9979260990797334,0.03948005805528505,linear
median_household_income,17820,9.079751306925929e-06,9.079751306925929e-06,no
median_household_income,18140,0.7479228711962465,0.691664165308279,linear
median_household_income,19100,0.0,0.0,no
median_household_income,19740,0.9924696699654848,0.05685261507118788,linear
median_household_income,19780,1.0,0.9986056719908186,linear
median_household_income,19820,0.49758779652440327,1.0527277143796475e-08,linear
median_household_income,20260,0.572945762290241,0.277339759861432,linear
median_household_income,22020,0.3612689947870019,0.11117163990820239,linear
median_household_income,22220,0.826438967306532,0.024093236931197623,linear
median_household_income,24340,0.8705524451443252,0.7380462702101375,linear
median_household_income,24860,0.9892090816135137,0.3305609806089979,linear
median_household_income,25180,1.0,7.08517559662306e-08,linear
median_household_income,26420,1.3268613984507562e-10,1.3268613984507562e-10,no
median_household_income,26580,0.3277868396865028,0.18403719770472088,linear
median_household_income,26900,0.16476130499482217,0.7674315606570118,linear
median_household_income,28140,1.3183669590220727e-05,1.3183669590220727e-05,no
median_household_income,28940,1.0,0.3948369892514529,linear
median_household_income,30700,0.9864853070266921,0.022899556774319315,linear
median_household_income,30780,0.0015648948487156328,0.0015648948487156328,no
median_household_income,31080,0.9416169805685365,0.9221130645244168,linear
median_household_income,31140,1.0,0.9972720364649278,linear
median_household_income,32820,0.45181867675814674,0.3366146976370518,linear
median_household_income,33340,0.030090907957323505,0.030090907957323505,no
median_household_income,33460,1.0,0.1464235042627225,linear
median_household_income,34980,0.534430651971428,0.5882713155589618,linear
median_household_income,35380,4.9789833785418316e-08,4.9789833785418316e-08,no
median_household_income,35620,0.015375049801653232,0.015375049801653232,no
median_household_income,36260,0.9903074586972334,0.010059570004429235,linear
median_household_income,36420,1.2552753029660123e-08,1.2552753029660123e-08,no
median_household_income,36540,0.9317172811389406,0.0,linear
median_household_income,37980,0.03873343865892252,0.03873343865892252,no
median_household_income,38060,0.0030538219436780614,0.0030538219436780614,no
median_household_income,38300,0.9979854227274948,0.9981318939100076,linear
median_household_income,38860,0.15261083741211073,0.1861908410031512,linear
median_household_income,38900,0.7284386148794104,0.006512798895595678,linear
median_household_income,39300,0.5276272025057688,0.47610545300233714,linear
median_household_income,39340,0.8869927212524628,1.673653507212382e-05,linear
median_household_income,39660,0.9910026258058746,0.0027079288790312957,linear
median_household_income,39900,0.9912140246412539,0.009931415399806007,linear
median_household_income,40060,0.3157825190378867,0.9563161627814334,linear
median_household_income,41180,0.04490164006402761,0.04490164006402761,no
median_household_income,41620,0.9688921855003805,0.0006666684083366734,linear
median_household_income,41700,0.018113144465166296,0.018113144465166296,no
median_household_income,42660,0.8960287839942673,0.44783906613137026,linear
median_household_income,43580,7.172513442561121e-07,7.172513442561121e-07,no
median_household_income,43620,0.9924180793251879,0.13354473958645335,linear
median_household_income,44060,0.29664168259570184,0.03554050582435708,linear
median_household_income,44140,0.49929833932333195,0.5661101129206927,linear
median_household_income,45780,0.00019644205912759018,0.00019644205912759018,no
median_household_income,45820,0.9977803161515042,0.14090689249911154,linear
median_household_income,46140,0.7821143936280848,0.04115646168973139,linear
median_household_income,47260,0.9936543329899035,0.0004592291807946735,linear
median_household_income,48620,0.25561820787527545,0.4732333174875033,linear
median_household_income,49340,3.0289264814020036e-08,3.0289264814020036e-08,no
mental_health_providers,10740,0.9743515638492474,0.9137725543222663,linear
mental_health_providers,11260,0.7728365350417713,0.020377354273042464,linear
mental_health_providers,12060,1.0,0.0018460574191895558,linear
mental_health_providers,12260,0.9936425376438793,0.003639322237711315,linear
mental_health_providers,12420,7.51955315206082e-08,7.51955315206082e-08,no
mental_health_providers,12580,3.5935773890535e-25,3.5935773890535e-25,no
mental_health_providers,12940,0.20425707875069277,0.009197516040386731,linear
mental_health_providers,13740,0.17417445232772605,0.9987328291565951,linear
mental_health_providers,13820,7.832183618127429e-06,7.832183618127429e-06,no
mental_health_providers,13900,0.019753273024504817,0.019753273024504817,no
mental_health_providers,14260,0.9941709991341539,0.9968718223957099,linear
mental_health_providers,14460,0.727195691275465,0.05529953158787277,linear
mental_health_providers,15540,0.9923868397848182,0.24436832524669144,linear
mental_health_providers,16620,0.04836792006465806,0.04836792006465806,no
mental_health_providers,16700,0.0008796898443622656,0.0008796898443622656,no
mental_health_providers,16740,0.6251337199006041,0.674875260719629,linear
mental_health_providers,16980,0.05991591341587189,0.996973553621843,linear
mental_health_providers,17140,1.0,0.8086440609079804,linear
mental_health_providers,17820,0.9946807559775722,0.7299840026015044,linear
mental_health_providers,18140,1.3938294968438414e-29,1.3938294968438414e-29,no
mental_health_providers,19100,1.0,1.0,linear
mental_health_providers,19740,0.2933987270505866,0.447100563972345,linear
mental_health_providers,19780,0.9916844709475923,0.9963361135692622,linear
mental_health_providers,19820,0.001052722335149208,0.001052722335149208,no
mental_health_providers,20260,0.8441663506970746,0.3386112508890755,linear
mental_health_providers,22020,1.0,1.0,linear
mental_health_providers,22220,0.08041098163014065,0.02478369328559697,linear
mental_health_providers,24340,0.9610149546280887,0.251435165850317,linear
mental_health_providers,24860,0.9700480636472913,0.511568356770594,linear
mental_health_providers,25180,0.11707513867858166,0.9967553236144019,linear
mental_health_providers,26420,0.049424579261645854,0.049424579261645854,no
mental_health_providers,26580,0.9894454105221815,0.00070149994612268,linear
mental_health_providers,26900,0.01400156870983727,0.01400156870983727,no
mental_health_providers,28140,0.553080179106181,0.5540062101921459,linear
mental_health_providers,28940,0.0,0.0,no
mental_health_providers,30700,0.9990625934300498,0.03822539587597626,linear
mental_health_providers,30780,4.543081479501754e-27,4.543081479501754e-27,no
mental_health_providers,31080,0.9439348406558613,8.103747618467271e-05,linear
mental_health_providers,31140,0.8479439209827231,0.9854788337213701,linear
mental_health_providers,32820,0.1319372548887479,0.13447455885227966,linear
mental_health_providers,33340,0.0009848691325069416,0.0009848691325069416,no
mental_health_providers,33460,0.8080991231918387,0.998962779331682,linear
mental_health_providers,34980,0.4809183694981245,0.4881652469150722,linear
mental_health_providers,35380,0.8807070555947776,0.8666073528893911,linear
mental_health_providers,35620,0.10220514292005756,0.0033854808299176946,linear
mental_health_providers,36260,1.3181825108978674e-07,1.3181825108978674e-07,no
mental_health_providers,36420,0.970119006234646,0.7584333933635239,linear
mental_health_providers,36540,0.0770717333079437,0.998081962987593,linear
mental_health_providers,37980,0.7520540573763723,0.7907190969127411,linear
mental_health_providers,38060,0.9989628913667414,0.1735059081570267,linear
mental_health_providers,38300,0.24989282917018474,0.4724867544794784,linear
mental_health_providers,38860,0.49605743340669384,0.3855016631610836,linear
mental_health_providers,38900,0.6946551287765139,0.2934141837509886,linear
mental_health_providers,39300,0.38598210877125005,0.01157375672565918,linear
mental_health_providers,39340,0.8005326566330107,0.9831042708624972,linear
mental_health_providers,39660,0.9985592542738763,0.0003279938291463898,linear
mental_health_providers,39900,0.9796100661514128,0.06736635338282569,linear
mental_health_providers,40060,0.4828753247835957,0.4901353380376891,linear
mental_health_providers,41180,1.0536695938433694e-07,1.0536695938433694e-07,no
mental_health_providers,41620,0.0,0.0,no
mental_health_providers,41700,0.04666276967599948,0.04666276967599948,no
mental_health_providers,42660,0.0,0.0,no
mental_health_providers,43580,0.9225951364270477,0.9845600800147454,linear
mental_health_providers,43620,0.951803376952267,0.22772210332340154,linear
mental_health_providers,44060,0.3075813422149535,0.5810490364436874,linear
mental_health_providers,44140,0.41859294576125416,0.4360610937565196,linear
mental_health_providers,45780,9.455951469111175e-21,9.455951469111175e-21,no
mental_health_providers,45820,0.9986589756926456,0.9986578452603924,linear
mental_health_providers,46140,0.9809538403623004,0.9842028251686457,linear
mental_health_providers,47260,0.033855048719613645,0.033855048719613645,no
mental_health_providers,48620,0.8830954805841399,0.8965965661087973,linear
mental_health_providers,49340,2.8180148794726125e-09,2.8180148794726125e-09,no
no_time_activity,10740,0.3078433672253197,0.23274993857625448,linear
no_time_activity,11260,0.5349114033876368,0.30463816221538964,linear
no_time_activity,12060,0.887060488780141,0.08139479140556921,linear
no_time_activity,12260,1.0,6.299845079542505e-29,linear
no_time_activity,12420,0.002453761973112759,0.002453761973112759,no
no_time_activity,12580,0.9321209552602272,0.4392089511351766,linear
no_time_activity,12940,0.9767508752746107,0.7749928870486775,linear
no_time_activity,13740,0.4975479067287287,0.1820850570649366,linear
no_time_activity,13820,0.0007753890762807056,0.0007753890762807056,no
no_time_activity,13900,0.09959485243695942,0.4362295311671068,linear
no_time_activity,14260,1.0,0.03594087540338994,linear
no_time_activity,14460,1.0,0.04022791465529919,linear
no_time_activity,15540,0.09616696359856863,0.11207521403210996,linear
no_time_activity,16620,0.9417125190048666,0.3476426821218164,linear
no_time_activity,16700,0.04584414275146445,0.04584414275146445,no
no_time_activity,16740,0.34737534967211897,0.6385028785574536,linear
no_time_activity,16980,0.15305625313129573,0.34354748099929494,linear
no_time_activity,17140,1.0357993617485921e-05,1.0357993617485921e-05,no
no_time_activity,17820,0.3200234146631123,0.5295357783835453,linear
no_time_activity,18140,0.32949002092351254,0.002406051553503082,linear
no_time_activity,19100,0.04740569972749363,0.04740569972749363,no
no_time_activity,19740,0.015026654730767924,0.015026654730767924,no
no_time_activity,19780,0.9940059564686908,0.4339857442969335,linear
no_time_activity,19820,0.6360432796326676,0.25192259327317984,linear
no_time_activity,20260,0.3264403120914087,0.006379005696400698,linear
no_time_activity,22020,0.607034477706464,0.14401676181703654,linear
no_time_activity,22220,0.9587432301987866,0.9321192152583526,linear
no_time_activity,24340,0.7421962349417673,0.10815085678845676,linear
no_time_activity,24860,0.026615346416130923,0.026615346416130923,no
no_time_activity,25180,0.9068039024498175,0.008341936181406577,linear
no_time_activity,26420,0.7343551081737246,1.6283493409687126e-24,linear
no_time_activity,26580,0.14914861935584206,0.02802992836959346,linear
no_time_activity,26900,0.33051236726208444,0.10197563715678776,linear
no_time_activity,28140,0.9871240650257952,0.8173649200786286,linear
no_time_activity,28940,0.9236408052465968,0.2743269634855516,linear
no_time_activity,30700,9.08753686422289e-09,9.08753686422289e-09,no
no_time_activity,30780,0.5194364100182133,0.0,linear
no_time_activity,31080,0.052644764517859134,0.0,linear
no_time_activity,31140,0.5619806623096637,0.7152353808903114,linear
no_time_activity,32820,0.08338589382882539,0.6096974926590181,linear
no_time_activity,33340,0.07120272266008938,0.0010056168070349538,linear
no_time_activity,33460,0.9967605399884325,0.4511083312004469,linear
no_time_activity,34980,0.9767266529014363,0.35785776741793873,linear
no_time_activity,35380,0.8937835687165812,0.1771796045334712,linear
no_time_activity,35620,0.0003019944377565888,0.0003019944377565888,no
no_time_activity,36260,0.026561804989499227,0.026561804989499227,no
no_time_activity,36420,0.8180607433358931,0.03844243885167065,linear
no_time_activity,36540,0.6194001714020309,0.06794228390774883,linear
no_time_activity,37980,0.9990692785966147,0.9735904934428619,linear
no_time_activity,38060,0.6373301645320107,0.1388447093532333,linear
no_time_activity,38300,0.271275652459969,0.20270706762644342,linear
no_time_activity,38860,2.1178059594356477e-06,2.1178059594356477e-06,no
no_time_activity,38900,0.08683170847742083,0.043995996931144504,linear
no_time_activity,39300,5.69139028185218e-17,5.69139028185218e-17,no
no_time_activity,39340,0.9968040109663187,3.5545796236409437e-09,linear
no_time_activity,39660,0.32836400787001085,0.06805998129317434,linear
no_time_activity,39900,0.6851883229982431,0.5863177238233297,linear
no_time_activity,40060,0.23216972635181105,0.04108927161260285,linear
no_time_activity,41180,1.5372447687063666e-16,1.5372447687063666e-16,no
no_time_activity,41620,0.5343881903870777,0.5237107934641351,linear
no_time_activity,41700,0.5601780409355329,0.00977621092330916,linear
no_time_activity,42660,2.5027713855670477e-05,2.5027713855670477e-05,no
no_time_activity,43580,0.4881560926145685,0.007023837066713921,linear
no_time_activity,43620,4.008782422368871e-19,4.008782422368871e-19,no
no_time_activity,44060,0.42540680068065073,0.09609059281124355,linear
no_time_activity,44140,0.024862154401726396,0.024862154401726396,no
no_time_activity,45780,0.5528733787207925,0.37592910343971586,linear
no_time_activity,45820,0.4935929235711936,0.7056996195126006,linear
no_time_activity,46140,1.1725280779164536e-11,1.1725280779164536e-11,no
no_time_activity,47260,0.982095050460928,0.9789971855496336,linear
no_time_activity,48620,0.5116750063463795,0.3813818719823937,linear
no_time_activity,49340,7.0583182519449255e-06,7.0583182519449255e-06,no
noise70n,10740,0.00021560480858308663,0.00021560480858308663,no
noise70n,11260,0.993179268177824,2.4468818787162012e-30,linear
noise70n,12060,1.656430817341819e-29,1.656430817341819e-29,no
noise70n,12260,0.9727946896439729,0.994071054218285,linear
noise70n,12420,0.9877014993426763,0.04696921249347161,linear
noise70n,12580,0.9972595646658081,0.997246623647709,linear
noise70n,12940,0.9932331237856602,0.9930086722345939,linear
noise70n,13740,0.9967004312277938,0.9985744524412089,linear
noise70n,13820,1.0,0.9963971267914367,linear
noise70n,13900,0.05277768081373111,0.0004157585417328341,linear
noise70n,14260,0.5729605296594555,0.3955222279401245,linear
noise70n,14460,0.9950821128797004,0.41961276784519563,linear
noise70n,15540,0.4073662631678545,0.0012862617254293116,linear
noise70n,16620,0.3522239437590925,0.4937535372141753,linear
noise70n,16700,0.009728163417173745,0.009728163417173745,no
noise70n,16740,3.272170906656529e-13,3.272170906656529e-13,no
noise70n,16980,0.9889605384817906,0.9988307019224942,linear
noise70n,17140,0.0011907150635313936,0.0011907150635313936,no
noise70n,17820,0.9918308968789659,0.4281928154664589,linear
noise70n,18140,0.3771003095258982,0.21147976252260986,linear
noise70n,19100,1.0,5.567101067186363e-30,linear
noise70n,19740,1.0,9.282826357753681e-28,linear
noise70n,19780,0.01171733327100185,0.01171733327100185,no
noise70n,19820,0.6600070633743225,0.15788928359351212,linear
noise70n,20260,0.9842709818162465,0.98604678627657,linear
noise70n,22020,1.0,1.0,linear
noise70n,22220,0.6460271532254057,1.0,linear
noise70n,24340,0.8646609115495851,1.0,linear
noise70n,24860,2.112210977655429e-17,2.112210977655429e-17,no
noise70n,25180,0.9852884033018187,0.9875840905111045,linear
noise70n,26420,2.21096855327821e-15,2.21096855327821e-15,no
noise70n,26580,0.9934687854359322,0.9828059670851486,linear
noise70n,26900,1.0,1.0,linear
noise70n,28140,1.0446013886769256e-17,1.0446013886769256e-17,no
noise70n,28940,0.838394659399786,0.17854493970249324,linear
noise70n,30700,1.0,1.0,linear
noise70n,30780,0.959521703610132,1.0,linear
noise70n,31080,0.9983852336098641,0.5382663244032583,linear
noise70n,31140,1.0,0.998978746214932,linear
noise70n,32820,0.9989305635597496,0.9207934452783926,linear
noise70n,33340,0.9989358278531547,0.997460691059936,linear
noise70n,33460,0.025841847640720273,0.025841847640720273,no
noise70n,34980,0.9703202907116856,0.2699402049423439,linear
noise70n,35380,0.9743488259883416,0.41392358861032036,linear
noise70n,35620,1.0,0.3751758604087804,linear
noise70n,36260,0.9678220135169404,3.116948120337579e-26,linear
noise70n,36420,0.8970581540039172,0.873318017120261,linear
noise70n,36540,0.9988730674131493,1.0,linear
noise70n,37980,1.0,0.9982005668644875,linear
noise70n,38060,0.002413519381851103,0.002413519381851103,no
noise70n,38300,0.9054241070448816,0.8871024834929585,linear
noise70n,38860,9.14104134035314e-09,9.14104134035314e-09,no
noise70n,38900,1.0,0.0008258624511837146,linear
noise70n,39300,1.0,0.9082594035246809,linear
noise70n,39340,1.0,4.788490316897046e-05,linear
noise70n,39660,0.0,0.0,no
noise70n,39900,0.9764567696482979,2.0249269097880227e-23,linear
noise70n,40060,1.0,1.0,linear
noise70n,41180,0.9925419273901571,0.9538411939730508,linear
noise70n,41620,1.0,0.0052650701461712125,linear
noise70n,41700,0.9969451790000385,0.9968408923388522,linear
noise70n,42660,1.0,0.4373151654225769,linear
noise70n,43580,0.9990656753344246,0.9162814618627753,linear
noise70n,43620,0.9951374023872224,0.0005250021275378954,linear
noise70n,44060,0.913692734725202,2.4151812837487257e-09,linear
noise70n,44140,1.0,0.4958524492395899,linear
noise70n,45780,1.0,2.7514724666799362e-14,linear
noise70n,45820,0.9987121986092632,0.9891149711167309,linear
noise70n,46140,1.0,0.5796304202903328,linear
noise70n,47260,0.6904220545334736,0.6983173664127369,linear
noise70n,48620,0.8263605291534949,0.7635252405376812,linear
noise70n,49340,1.0,0.5486443976738796,linear
noise80n,10740,0.976783247249152,0.06862063498333365,linear
noise80n,11260,4.463170921970437e-08,4.463170921970437e-08,no
noise80n,12060,0.44011567632903587,1.0860248972019543e-06,linear
noise80n,12260,0.5979555199435354,0.9954816862138784,linear
noise80n,12420,1.0,8.108323038151046e-06,linear
noise80n,12580,0.9258995129525782,0.9736108498523116,linear
noise80n,12940,0.506817062978663,0.3966691564917273,linear
noise80n,13740,0.18897438982951437,0.020181486729574018,linear
noise80n,13820,0.4375369088905319,0.4326961355196031,linear
noise80n,13900,0.16750768241870817,0.040414362233724965,linear
noise80n,14260,1.0,0.00010235659042932374,linear
noise80n,14460,1.0,0.0057803678584867,linear
noise80n,15540,0.9606879165069855,0.08716649252367559,linear
noise80n,16620,1.3670356746092873e-24,1.3670356746092873e-24,no
noise80n,16700,0.00473924963808096,0.00473924963808096,no
noise80n,16740,0.9986014487119096,0.9224408723709351,linear
noise80n,16980,0.9984731788287489,0.0007564146474573285,linear
noise80n,17140,0.21166247040845254,1.0,linear
noise80n,17820,1.0,1.0,linear
noise80n,18140,0.520365340384831,0.0019795065136215596,linear
noise80n,19100,0.9936688281996471,0.25263088152676294,linear
noise80n,19740,0.9923086849987671,0.31526028099407455,linear
noise80n,19780,1.387891430787838e-12,1.387891430787838e-12,no
noise80n,19820,0.9784288355859151,0.7673515496433385,linear
noise80n,20260,0.9933049351444382,0.014470279580562097,linear
noise80n,22020,0.9990455136675193,1.0,linear
noise80n,22220,1.0,0.785053670798695,linear
noise80n,24340,0.20278121167629742,0.12155740035265977,linear
noise80n,24860,1.0,0.9989348700574602,linear
noise80n,25180,1.0,0.2534682586894527,linear
noise80n,26420,0.8869850120807461,4.080192358642647e-30,linear
noise80n,26580,0.7578111387691142,0.15038666723551875,linear
noise80n,26900,0.9481987959592911,0.3139331399974852,linear
noise80n,28140,0.9268355598990887,0.7759250161474808,linear
noise80n,28940,0.037795168357662515,0.037795168357662515,no
noise80n,30700,0.0001612742582029801,0.0001612742582029801,no
noise80n,30780,1.9611081641888974e-06,1.9611081641888974e-06,no
noise80n,31080,1.0,0.6697556421110066,linear
noise80n,31140,0.970858414073635,0.9286405472542777,linear
noise80n,32820,0.25312245960196755,0.0027188809110017175,linear
noise80n,33340,0.18636453203978248,0.403808268881693,linear
noise80n,33460,1.0,0.09863139386138109,linear
noise80n,34980,0.8418320734714435,0.6969194974115962,linear
noise80n,35380,0.37577024586113345,0.4256007061650342,linear
noise80n,35620,0.9710463561881172,0.5225795341976078,linear
noise80n,36260,0.3112075669207861,0.736906998797638,linear
noise80n,36420,0.7278773722091778,0.7529091794589008,linear
noise80n,36540,0.9787985593465498,0.0060956144995276745,linear
noise80n,37980,1.0,0.7594783690719509,linear
noise80n,38060,0.9544994831952546,0.09818283477061568,linear
noise80n,38300,0.9905642426203473,0.0003219931687318146,linear
noise80n,38860,0.1633962644580958,0.4905487701266234,linear
noise80n,38900,0.9935224626233315,0.31931984635341415,linear
noise80n,39300,0.9152569701158451,0.8123053669124716,linear
noise80n,39340,0.794385983704542,0.7650081909864628,linear
noise80n,39660,0.8668035189438713,8.775568362882324e-08,linear
noise80n,39900,0.9978240762285189,0.149550796327083,linear
noise80n,40060,1.0,0.013214949277762069,linear
noise80n,41180,0.14220489337011422,0.9990550943347312,linear
noise80n,41620,1.0,0.6563668085255447,linear
noise80n,41700,0.04142672080471158,0.04142672080471158,no
noise80n,42660,0.03835722191181312,0.03835722191181312,no
noise80n,43580,0.3716475774473129,0.3604877512985754,linear
noise80n,43620,0.9958241161973576,0.9935708396367036,linear
noise80n,44060,0.9988476073573227,1.0,linear
noise80n,44140,0.998700906278823,0.12534862831708304,linear
noise80n,45780,2.0957673591822957e-06,2.0957673591822957e-06,no
noise80n,45820,0.9625651471997799,4.151171492563976e-05,linear
noise80n,46140,0.9305243096507017,0.17160598948685368,linear
noise80n,47260,0.9951322991166343,0.1594786443378975,linear
noise80n,48620,0.9901826975316113,0.0077242687421710905,linear
noise80n,49340,0.9526545124646552,0.08421664275954382,linear
noise90n,10740,0.995442406438669,0.005396082998056201,linear
noise90n,11260,1.2483140185544573e-10,1.2483140185544573e-10,no
noise90n,12060,0.19645886901915288,2.778404270273089e-05,linear
noise90n,12260,0.20367589055003182,0.31498960488474537,linear
noise90n,12420,0.4428197102123821,0.10962656734209664,linear
noise90n,12580,0.978296967105712,0.9795119059660554,linear
noise90n,12940,0.24830869958640117,0.1214672037161516,linear
noise90n,13740,0.9988050851408464,0.10705988367863978,linear
noise90n,13820,0.002903123437911783,0.002903123437911783,no
noise90n,13900,0.20379088585652794,0.05553327061009959,linear
noise90n,14260,1.0,0.16471380759132376,linear
noise90n,14460,0.1405883447515559,0.1578980197645833,linear
noise90n,15540,0.4201233036716734,0.7011763274625222,linear
noise90n,16620,3.1476720649930274e-11,3.1476720649930274e-11,no
noise90n,16700,0.15234523011699197,0.00023985195368401088,linear
noise90n,16740,0.9924042343231703,0.69298307605732,linear
noise90n,16980,0.998339934622439,0.558856606012111,linear
noise90n,17140,0.9721405406291167,0.9550662209033459,linear
noise90n,17820,0.08129438214658419,0.9989973735960923,linear
noise90n,18140,0.8565845849076469,1.3933722987729737e-20,linear
noise90n,19100,0.029526010858636365,0.029526010858636365,no
noise90n,19740,0.004016380381752138,0.004016380381752138,no
noise90n,19780,0.9838968413838831,0.9812764620221639,linear
noise90n,19820,0.07138704369196391,0.18213885833718663,linear
noise90n,20260,0.7907749975325998,0.8109948954321125,linear
noise90n,22020,2.8774163248969954e-25,2.8774163248969954e-25,no
noise90n,22220,0.9978122558694905,0.5033838938049637,linear
noise90n,24340,0.0,0.0,no
noise90n,24860,0.9924802320098554,0.9659475294043331,linear
noise90n,25180,1.0,0.0010401908445535253,linear
noise90n,26420,0.7990957297101755,1.9230990710392477e-20,linear
noise90n,26580,0.5360842966523592,0.0003322257535194474,linear
noise90n,26900,0.8642290548636401,0.0012436982779118724,linear
noise90n,28140,0.9966819352244465,0.11133854990247832,linear
noise90n,28940,1.0,0.057122573501682254,linear
noise90n,30700,0.6745587789334291,0.984240401289345,linear
noise90n,30780,0.9715390887607205,0.9287073245355485,linear
noise90n,31080,0.0857312899531576,7.191280690186821e-24,linear
noise90n,31140,0.385842287755978,0.9934804916233058,linear
noise90n,32820,0.34874580899354646,0.28189015629934705,linear
noise90n,33340,0.012251625990297393,0.012251625990297393,no
noise90n,33460,0.20352065915039058,0.0,linear
noise90n,34980,0.9863932174069188,1.315082418448594e-26,linear
noise90n,35380,0.5356237001401527,0.6134073956314143,linear
noise90n,35620,0.016341653396032083,0.016341653396032083,no
noise90n,36260,0.03609602082126819,0.03609602082126819,no
noise90n,36420,0.6320065093958832,0.4981635035442809,linear
noise90n,36540,0.9808072920545615,1.0,linear
noise90n,37980,0.09550777987257358,0.8794660478454976,linear
noise90n,38060,0.9887087648126961,0.12086731891649671,linear
noise90n,38300,0.0283286658703515,0.0283286658703515,no
noise90n,38860,0.9990681512987845,1.0,linear
noise90n,38900,0.41390899491762273,0.001998789722988591,linear
noise90n,39300,0.9235579647981791,0.17746607890951505,linear
noise90n,39340,0.005657235904173608,0.005657235904173608,no
noise90n,39660,0.9850110880688486,1.352148874284467e-07,linear
noise90n,39900,0.26306527207392943,0.0210027748573748,linear
