cbsacode,TotalPopulation,BINGE,CSMOKING,DEPRESSION,DIABETES,LPA,OBESITY,adult_smoking,adult_obesity,excessive_drinking,diabetes_prevalence,some_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,FFR20,gdp,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,noise50n,noise60n,noise70n,noise80n,noise90n,Park_Area_Acres
18420.0,34204,5062.192,6225.128,7661.696,5062.192,11560.952,14502.496,6295.519999877856,11560.8639997757,4366.676733999278,3233.6079999372623,4865.0,961.0,2544.0,104.0,46368.0,12659.0,395.1,31.0,1524511.0,31943.235346232577,8318.6452457881,2011.6813408956064,223.000000042608,38.99999993667006,2787.3452158212954,570.974128560043,132.67326473098154,18.452252527351128,2.789979438113696,55.4954353
18460.0,47475,6978.825,8023.274999999999,11441.475,6124.275000000001,14384.925,17138.475,7345.765000154344,11609.89200024394,6773.552900678422,3977.463000083572,4636.0,1016.0,1649.0,20.0,61071.0,15386.0,302.2,30.0,1780329.0,16736.36043433289,4343.809583223397,480.99834338404173,24.61846768786199,6.0,1786.5738736108085,426.0005194585143,40.105874543687186,3.2192695943302905,0.8618007035563491,129.4630076
18500.0,92599,17038.216,13797.251000000002,21297.77,10093.291,22964.552000000003,33428.239,15781.279999009916,24490.7599984635,14885.123324818138,6774.039999575011,14116.0,3430.0,4835.0,199.0,54794.0,33925.0,316.6,54.0,5426925.0,68299.82596076775,21974.07051599078,9614.482905307215,184.00000004377225,14.0,5989.522360863587,1769.9663319315796,620.6762587238799,20.25646969704367,0.8138439834300205,5154.900545
18580.0,446572,86348.172,72174.38,108128.482,73249.46800000001,152552.78,193332.918,56275.328999928024,140001.3789999676,73960.41877466538,49267.972999986814,67718.0,18453.0,38007.0,514.0,164132.0,165064.0,1555.8,373.0,30313827.0,167310.79815666162,48381.34783564598,13168.505499367438,717.6782597109977,76.99999998207198,50147.25348387436,16563.99700454001,3283.7243593751245,251.5743625742876,6.639913725852573,9431.232178
18620.0,54636,9233.484,9452.028,12948.732,8577.851999999999,17101.068,22892.484,7559.110999648405,14634.140999319325,6732.675125577343,4952.520999769644,6471.0,1442.0,3495.0,33.0,50778.0,17769.0,455.0,34.0,2003348.0,64422.26143108874,17483.72037403191,5452.174333679172,960.1715489534168,62.99999989569185,5576.734064008644,1122.7414437460295,208.72695538097935,26.465024587429248,3.1536212846918734,11414.51354
18660.0,46126,9594.208,6780.522,11346.996,4566.474,11393.122,14621.942,7488.7680004406675,12073.728000710464,8176.797173530754,3362.3040001978497,6583.0,1785.0,1808.0,177.0,60165.0,17583.0,485.5,38.0,2201663.0,28643.896259423665,8917.583462792427,3998.287910513889,42.00000000372529,11.00000000372529,3952.7032063691495,881.3370829021711,293.03327609787993,0.7990197340419849,0.1728595833831346,191.1561556
18700.0,97630,19721.26,10348.78,24895.65,8493.81,15523.17,23528.83,10815.335999439803,22022.53199885931,16795.12706798167,6113.015999683366,18230.0,2612.0,2575.0,1084.0,66378.0,28473.0,587.8,69.0,5577799.0,36224.667178140815,6196.005135696191,312.81569761058745,39.99999998882413,8.0,10353.081551173214,1921.146247038591,106.12915717227088,6.595090718214983,0.7031576467717148,1772.733421
18740.0,36571,6034.215,7570.197,9764.457,5595.363,10751.874,14738.112999999998,7579.298999566667,10688.754999388888,5348.546780456206,3109.455999822222,4306.0,1258.0,2109.0,36.0,47794.0,11713.0,303.3,24.0,1562321.0,22511.851716544257,4705.178064112801,607.446398256914,82.00000002724114,16.99999997019768,2180.82588806295,364.7742036065376,63.07626584289403,2.738063932359747,0.834312708815282,221.6581332
18820.0,38273,6315.045,7845.965,9606.523,5205.128,11826.357,16151.206000000002,6677.549999601076,10416.977999377676,5495.605234472686,3145.867999812062,5272.0,958.0,1802.0,39.0,58867.0,14762.0,271.3,31.0,2225311.0,31949.865635150225,8855.696598749693,2044.6463972103145,121.28355747368192,15.0,2551.4384372274144,702.4561223726283,135.06451182023966,4.6014993686346815,0.2426314582043426,115.4972102
18860.0,27082,4874.76,5226.826,6716.336,3656.07,7582.96,9180.798,3902.976000050688,7406.784000096193,4401.746796642766,2417.184000031392,3182.0,884.0,1765.0,131.0,47442.0,6592.0,226.5,9.0,974118.0,19113.80022187723,7230.419192570994,803.9999998629954,0.0,0.0,1575.089515600371,312.18777101805756,57.6644970673571,0.0,0.0,18453.90366
18880.0,299786,55809.528000000006,44901.581999999995,63970.61,33426.41,64254.494000000006,98545.74799999999,42417.83700124695,65181.67800191812,48329.70726861183,21639.072000651686,50416.0,7168.0,13912.0,431.0,140085.0,104750.0,840.7,248.0,21912571.0,107273.18928606139,37059.779760434314,8574.754578220305,165.52065801620483,14.0,18383.635366172628,5537.076403401254,1080.3238294728953,26.535029977235823,1.8760247758622723,16147.06037
18900.0,63522,7876.728000000001,12577.356000000002,18738.99,11497.482000000002,21089.304000000004,23566.662000000004,12472.304000261713,17123.86000035932,7838.626807703283,5724.992000120132,5052.0,1745.0,2363.0,22.0,52529.0,17463.0,309.0,33.0,2198987.0,29656.738044647213,10618.46749882481,2964.735732069666,298.0763418775082,2.0,1561.4453136572242,505.76634323499354,115.26154631192958,9.63698329682122,0.0403734645213855,1598.378747
19060.0,94122,14602.726000000002,15326.775,24969.444,13270.684,26258.743000000002,36046.395000000004,16596.219999810663,30853.03599962381,13962.570266590294,8943.3919998901,12494.0,3324.0,4657.0,251.0,103323.0,31586.0,514.9,69.0,4294583.0,40371.64605784055,11684.118459627032,2819.10938684522,97.99026641296217,20.0,7410.924728640287,1734.1330272991845,345.05650924279644,27.880148677867805,5.778935124751001,1860.57605
19100.0,7943685,1404211.165,1037505.952,1639911.666,952408.902,1964297.539,2768889.8310000002,843913.3029956832,1957967.2209939547,1091864.3226122141,669896.0269956148,1436500.0,279632.0,475449.0,11022.0,874095.0,2898827.0,3529.7,6611.0,692794993.0,1944864.9747633054,517496.3206054079,140352.50397913487,27555.515613072483,1290.9999999322122,1398833.2476663066,322688.8066737494,77936.53684014284,17825.883476514307,507.9370240746878,216176.8657
19140.0,143604,21963.604,26239.060000000005,33352.695999999996,20071.896,44844.92,53269.276000000005,23016.743000101742,37549.05900017185,17050.456093763572,13841.636000068218,16308.0,4297.0,9777.0,131.0,115010.0,54986.0,841.9,115.0,8923528.0,69303.91677282259,19298.375817192245,3635.772444372816,1077.5287616929354,80.99999990733338,12516.104457537884,3084.7616333400215,733.708630316148,219.0467098408218,12.29628839879958,957.2060249
19180.0,72337,12224.952999999998,13310.007999999998,15480.118,10127.18,21194.741,29224.147999999997,12458.404000040036,22448.092000072134,12085.574203818838,6372.73200002048,9138.0,2871.0,6114.0,250.0,49678.0,25879.0,737.9,42.0,4001250.0,82928.01488974456,20175.13869107877,4080.753421645491,516.466752843131,86.99999997019772,10152.273799675282,2122.902059396528,278.6884501803235,47.49926401369082,4.629224306676861,474.176401
19220.0,55264,7511.176000000001,10099.504,14917.648,7837.312,15018.0,21282.464,10948.564999839655,16592.755999789835,6523.887135756218,5179.344999931013,6768.0,1661.0,2991.0,98.0,97122.0,17231.0,670.0,37.0,2065450.0,45119.17699907102,14274.810855306865,1611.500805806961,270.6887627560645,64.99999986123291,3987.5717383705514,1035.1270851919758,101.44661877880532,12.062811001049157,4.434552834411667,259.2268188
19300.0,246435,38690.295,34500.9,57912.225,32282.985,62594.49,90688.08,35987.55799923879,53529.23199886774,38887.41361327224,16999.14799964043,33289.0,5425.0,8613.0,228.0,71135.0,80588.0,336.0,172.0,11097699.0,141610.48421104017,41652.02162264989,8991.618740794742,949.2711857431856,216.00000002048913,15739.62659767943,4478.028707191573,909.5619963457384,119.9965863540128,30.469504580449467,5739.58152
19340.0,379374,74710.815,52539.576,74294.41100000001,44733.528999999995,90883.7,142556.44,53652.84899911459,101185.37699833095,64334.19093449948,28684.4259995073,63050.0,14815.0,23480.0,636.0,251776.0,152423.0,1733.6,298.0,26180148.0,214406.6913339514,62644.96421954883,17051.655889393714,1474.5094875435839,162.16406069308866,41761.27369018915,10438.15940548988,1970.2384190080008,147.61869768508765,27.88159646745555,4484.98466
19430.0,812595,141154.845,143615.367,216172.63199999998,110696.40599999999,225203.31300000002,328297.239,134363.2159968856,233269.60099480744,115868.20938922832,70741.77299828223,140172.0,30816.0,50714.0,2362.0,190064.0,305787.0,1422.0,735.0,53466512.0,205410.69173052773,54080.03547546949,14152.594666240091,1787.0103155586135,126.99999994388779,93558.99514146513,23998.345645290672,5463.707561939763,673.4224939308931,47.61699288771028,23780.11281
19460.0,157425,23050.478000000003,28164.517000000003,40939.145000000004,24351.737,49133.89,61720.611000000004,25649.23000075109,41055.71500130527,17901.86500590176,13831.291000431449,20035.0,3337.0,8276.0,236.0,104612.0,56711.0,696.8,111.0,8361679.0,61837.217942046955,17794.674019368915,4005.7694189989056,311.9999998714775,13.9999999254942,11467.277729872383,2883.9421787430624,458.3626620225208,45.71994880644296,3.6968147865531424,6986.291182
19500.0,101483,17353.593,17455.075999999997,21615.879,13091.307,26994.478000000003,37041.295,16430.74999971105,30537.14999946298,16627.47589043259,8415.749999852002,15988.0,4665.0,7141.0,166.0,57601.0,38783.0,924.0,73.0,8175608.0,69003.02386336408,19740.545331915375,3980.248585826593,399.0000001228181,190.00000010791695,15839.93802186411,3596.2224287795457,433.39546780508414,102.89126904282338,60.32770191360549,1362.273375
19540.0,36068,5482.336,8403.844000000001,9630.156,5193.792,12479.528,14174.724,5975.222000091524,9135.670000139931,4577.503358642315,2814.774000043115,3695.0,935.0,1534.0,16.0,58602.0,11475.0,164.9,18.0,2118520.0,14461.525893958817,4407.820751926225,201.75239758996764,13.000000029802322,2.0,1189.6255225900811,375.38401428497457,19.718113363073797,0.6048388756210676,0.0532565724162888,108.3362824
19580.0,38187,6950.034000000001,6950.034000000001,9852.246,5307.993,10386.864,16000.353,6257.360000116373,11403.600000212082,5701.808570350042,3099.440000057643,5455.0,1471.0,2429.0,91.0,61816.0,16150.0,351.8,32.0,2103438.0,44205.12934585296,8786.428512647797,2391.59615984775,301.0000000298023,69.0,4258.263031204149,690.8538630081862,198.31175628439232,14.237560064466049,3.04882779031035,396.0099252
19620.0,47606,8235.838,7093.294000000001,9902.048,7997.808000000001,16757.312,19423.248,5988.2499995843855,14547.9249989903,6164.638774939643,5917.799999589274,7652.0,1794.0,4581.0,26.0,54346.0,17006.0,432.4,36.0,2229855.0,65954.31028945197,19764.653204813767,2093.7401001451917,340.0000001976732,66.00000014156103,11922.782786435908,1723.7522630838612,111.16839748787731,14.94709990008511,0.3168137486289865,2228.352982
19660.0,705897,117015.903,95169.39,143514.207,90771.225,170881.40700000004,232493.52300000002,116996.85899883909,167980.86899829988,133628.63565994648,61498.380999397035,88577.0,22528.0,32740.0,952.0,122517.0,219295.0,645.3,397.0,29502645.0,176098.296911658,56419.74125933419,14125.659690076793,1524.826355808877,54.999999962747104,67223.69621222468,16967.63137487405,3354.885935231946,458.61821582494633,14.755958543525074,14554.20474
19700.0,25749,3527.613,5098.302000000001,5561.784000000001,4531.8240000000005,9295.389,9733.122,3410.3099998963585,6272.849999809365,2609.9826916876814,2544.4799999226716,1806.0,1645.0,1753.0,42.0,39233.0,5972.0,645.3,18.0,1064209.0,59942.78202626824,19089.377956417615,5116.835373179598,332.5024210587142,66.0,1431.2893535041228,326.4468462423855,71.35403883752167,5.36406583753709,0.919944723032194,46.67503155
19740.0,2985871,629882.7710000001,368447.947,686463.396,239881.702,529676.591,776950.594,307200.7689975792,577019.4759937959,472398.84642101964,173331.98599870296,683179.0,125594.0,140361.0,12032.0,893782.0,1144033.0,3673.4,-7745.0,289540923.0,639584.3809167582,144455.13689637062,38164.47695652154,4821.9975836026515,200.1464225532836,400449.6461265097,95427.4210149802,20841.617637364783,3411.7913456541773,103.43773280705715,107047.352
19760.0,36570,6984.87,7533.42,10568.73,4827.24,10349.31,13457.76,6437.836000091304,10682.2500001515,6163.739514948216,3048.002000043228,5236.0,961.0,1846.0,25.0,53708.0,11958.0,317.4,20.0,1561270.0,39040.72245611811,10005.612255910946,1504.6979271427836,340.1408509044552,46.99999993294476,1493.379909692913,306.4499424293483,31.48960066802946,5.267716431229245,1.1743354303642313,48.53385971
19780.0,729053,164048.94,119540.879,143676.897,75324.284,172776.242,279240.701,89583.50900197058,184687.53400396407,124404.90752629549,46249.89000101138,145359.0,20685.0,36170.0,1520.0,446417.0,293046.0,2230.1000000000004,496.0,69554400.0,309041.53184541094,93490.93777480928,28496.45046692054,4521.4935796216505,120.99999992735682,79208.92045546843,22535.371482109087,5683.107365557927,1036.0705503956247,16.81298438851916,25576.16004
19810.0,35371,6755.861000000001,5022.682,8489.04,4138.406999999999,7675.507,13794.69,5139.5120002624835,8941.702000456668,6347.727570900189,2255.0920001151712,5257.0,1173.0,1448.0,77.0,60159.0,12632.0,278.9,18.0,1798059.0,55853.94979218588,12965.60788817781,2060.0584475737674,368.0000001310764,116.00000004356842,2970.648165797617,507.9144511807679,96.05278706844832,17.556775781687993,7.346461082139615,13611.35144
19820.0,4345761,757719.687,707379.271,985861.828,498980.116,1035307.072,1513496.262,632767.5099991765,1211135.7609975361,689152.7628068037,339427.04399983876,767967.0,245473.0,266597.0,13304.0,415279.0,1623387.0,2303.7,3384.0,307906027.0,868546.4430127481,247623.41269397465,53459.78217634502,8479.318305620744,155.00000003263995,562091.6693468767,159627.05504167418,31571.294386929134,5638.368273110151,73.23409170186135,65953.89217
19860.0,37836,8901.652,5967.737000000001,7873.005,3628.064,9638.797,14605.662999999999,5100.8520001942,10326.53300038883,6103.949315833621,2301.518000085569,6624.0,1465.0,1117.0,59.0,216305.0,14378.0,545.5999999999999,-19977.0,5638333.0,84588.96883998133,24689.090369559268,5325.995181219052,322.99999995343376,40.0,3290.856175805769,611.5762058334261,145.7930024794967,7.936085020280206,0.0967249359360322,151.882424
19940.0,33848,6295.728000000001,6024.944,7277.32,4501.784000000001,8732.784,12726.848,5193.0239998756415,9682.825999768123,6050.208199306015,2623.558999937173,5396.0,1172.0,1327.0,208.0,64310.0,12477.0,331.4,21.0,1944113.0,74509.5022361147,18670.017757494323,5138.7535082050845,372.5001108914149,69.0,3574.356401524939,731.35666433527,97.80798660834478,22.144892722180504,2.1377454816641586,357.5829758
19980.0,33848,5618.768000000001,5889.552,6532.664000000001,4772.568,11406.776000000002,12896.088000000002,4065.5999999797696,9989.75999995029,4014.842375576822,3252.4799999838165,4159.0,584.0,1859.0,36.0,54442.0,13279.0,508.6,20.0,2871909.0,47856.96042491741,14807.308016117428,1633.9874678638512,217.0000000298023,60.0,2707.937893761445,421.19126393537726,40.73818923498085,10.191829109585344,6.670718497810453,278.368558
20020.0,152517,20410.148999999998,27624.11,38123.914000000004,23937.174000000003,47505.327000000005,57323.14600000001,26150.75899876968,45777.82199771112,17664.062480968278,14596.722999281123,20384.0,3268.0,10352.0,180.0,145399.0,53482.0,1691.3000000000002,147.0,8584731.0,102803.5729024779,23897.6653743421,4187.540504314826,102.00000001071024,27.99999994365496,9422.062173541588,2479.5815743857265,524.1386184399419,14.781432238957715,4.393916142473176,1055.920371
20060.0,51355,7621.42,10484.603,11112.715,7688.296,17567.078999999998,21283.262000000002,9646.737000087345,14544.972000131615,6291.363726837617,5648.024000052996,5829.0,1275.0,4174.0,11.0,84153.0,17571.0,1243.3,39.0,2359734.0,46656.41210453361,12632.873794617783,1005.2227687649433,191.0,26.0,3414.418066230975,665.9445022019381,74.59576549500024,13.267793059337073,1.4066668267867861,50.69137483
20100.0,186946,27481.062,27294.116,37389.2,23929.088000000003,48419.014,72721.99399999999,26810.40600141648,58443.848003087776,25040.66250632458,16738.77200088436,27411.0,6872.0,14061.0,372.0,61538.0,65266.0,783.2,114.0,10169601.0,154779.16484304456,27428.006643081244,5228.675073370056,537.0000000996515,21.00000002980232,25734.29896056065,3987.847230387923,587.3526605752004,19.548807160903134,0.6088262683534522,958.1472845
20140.0,58902,7311.982,11465.189999999999,12468.74,9178.362,19326.882,24406.253999999997,10692.832999917384,17521.345999873367,6511.693489719178,6064.811999954866,6926.0,1490.0,5436.0,108.0,83048.0,17708.0,1546.1999999999998,49.0,2415106.0,46484.330408581336,12128.82069693656,2191.1677012819737,24.99999999825377,2.99999999825377,1909.9825272327157,402.6811320005388,38.07307779452077,1.3335241733058538,0.0474222806896436,296.1799606
20180.0,77904,14100.624000000002,15580.8,18463.248,10127.52,21813.12,28980.288000000004,15279.627000919652,24305.56700146291,12162.20732350852,6318.158000380278,9509.0,3275.0,2973.0,225.0,48794.0,27277.0,239.7,46.0,3649777.0,61380.39359808194,18698.727382589484,6143.516513133076,361.2346844994464,7.291439056396484,3375.563567759331,706.8345263103488,164.7260080010151,11.334232526385346,1.7700209571818806,196058.7623
20220.0,98677,21708.94,17268.475,19143.338,11150.501000000002,28221.622000000003,40062.862,12366.583999745471,25411.82199947698,19551.100112384403,6484.915999866528,17207.0,3211.0,5046.0,168.0,65986.0,40715.0,452.2,73.0,8312224.0,75985.9529803809,22173.865337517633,5722.153144200288,259.0000000502914,51.00000001210719,13914.822821992986,2938.3677828831924,561.4474391361091,17.627885205100274,1.9823071727192887,2682.736825
20260.0,280384,60746.956,43617.796,74031.22799999999,30673.1,58450.46800000001,104670.712,43533.4139990008,75845.46199828808,54858.828180355194,18729.22599957158,49070.0,10666.0,12000.0,713.0,186565.0,106718.0,1108.0,168.0,16582972.0,289792.42234000954,62131.57258641241,10534.409619095411,1447.3561320582014,253.99999995157128,21623.510598845012,4022.2981343653573,639.4525247049228,72.92158476282837,12.805626629303505,20984.49201
20300.0,20996,3653.304,4052.228,4850.076,3401.3520000000003,7600.552000000001,8146.447999999999,2451.756000052211,5328.672000113476,2586.92229045469,1984.0800000422523,2396.0,398.0,1439.0,3.0,53341.0,7720.0,405.9,15.0,5289920.0,31600.315814670048,8838.899238400903,2770.9461734697225,198.99999999254936,41.00000000000003,2118.474393968751,582.4769182746066,186.8504241851466,5.780775483765112,0.8112181433650425,73.43882928
20340.0,43710,5857.14,7649.25,12107.67,6206.82,14730.270000000002,18445.620000000003,7245.448000457801,12131.140000766502,4859.299974045033,3489.7800002205,4707.0,1437.0,2223.0,52.0,52905.0,14303.0,482.1,24.0,3029153.0,88821.98268712727,28205.50706218867,7569.86563483751,419.000000058673,78.0000000400469,3445.8374744888747,904.8917439895944,104.1615133090525,15.075507516055293,4.176874368590872,144.3415402
20460.0,48182,6986.39,9106.398,14020.962,6793.661999999999,14936.42,19658.256,8428.895999676903,13885.100999467752,5297.751764310925,4252.076999837009,6391.0,1143.0,2636.0,401.0,45213.0,15931.0,598.0,29.0,2336932.0,54671.43330690223,15308.016773790674,3707.753212365312,401.9999998434944,79.00000000651923,4404.423414037494,1074.5521058692525,296.90087945827776,25.791015433765697,2.7296578700935794,154.925749
20500.0,602407,105833.51900000001,66883.718,132124.672,64158.170000000006,116733.744,184578.65300000002,73496.72800229653,157009.96900509286,81477.9741923263,48589.669001588176,121503.0,18532.0,31535.0,3393.0,282089.0,207509.0,2229.2,469.0,60585003.0,133534.60186759877,49932.082635697814,9435.98312990716,656.7689193044268,28.000000029802322,44930.87121818386,16272.95378020085,2853.3570130799635,234.45474758376002,6.672944719983161,9491.766414
20540.0,36410,5097.400000000001,8738.4,11068.64,5497.91,12088.12,15000.92,6837.6119997438,10900.94699959155,4141.01278022334,3474.8519998698,4954.0,1276.0,2918.0,22.0,50906.0,13938.0,767.0,24.0,2189474.0,25733.28532846698,6433.964695748942,1497.815647032578,58.99999997019766,15.0,2009.6234351256792,378.2029525176725,71.9935557337477,4.250987451877066,0.8591825437823893,118.7106299
20580.0,57843,9601.938,9891.153,12609.774,11105.855999999998,23657.786999999997,25624.449,7373.730000353187,16813.72500080535,6188.396627022914,7535.790000360951,7663.0,3673.0,5680.0,17.0,41324.0,17737.0,424.0,35.0,2257819.0,30112.83075915891,9224.727212754964,1066.8731383273628,88.99999988247868,19.000000046100418,7481.895345575569,1435.5979663747587,161.28708763619795,21.595256895727687,3.255175931021415,287.4185736
20660.0,37932,5651.868,4400.112,7282.944,4969.092000000001,7965.72,11910.648,4366.08000007246,9763.040000162033,5740.061023071264,2698.480000044785,4660.0,1069.0,1702.0,180.0,69311.0,13240.0,320.1,35.0,2441596.0,31203.339381639205,8602.663062097812,1904.2410775383885,105.0,0.0,2835.4839917560644,657.6643024652697,85.68530496768318,4.24172333369094,0.0,371.1020019
20700.0,167198,29928.442,26417.284,35947.57,21066.948,42133.896,62699.25,26770.964999942593,49011.458999894894,26464.81315029745,14003.273999969972,22305.0,9390.0,8056.0,218.0,71686.0,60861.0,416.4,111.0,8576529.0,47867.382961109804,16946.506589984307,6184.540196816544,91.99999990422278,3.0,7845.222065823092,2316.468986010893,770.2216076319122,14.87785646707714,0.2393479050764453,109930.1785
20740.0,173644,39136.977999999996,26006.841,42622.027,16456.421000000002,38923.033,63287.831000000006,22984.744000613427,44079.86000119038,35650.68412442156,10572.91600028821,30222.0,5283.0,6364.0,435.0,130250.0,70160.0,685.0,117.0,10954893.0,87654.02075204579,22770.404634307313,7345.256170935292,409.804818562458,22.99999997019768,13080.093878058486,2946.3990059985545,789.9768258087878,41.67001474877578,1.2466069982329877,4082.444838
20780.0,55285,11775.705,6523.63,12052.13,4312.2300000000005,8735.03,12826.12,5234.338999777202,9776.533999583866,8661.491447504228,3114.647999867426,12784.0,3389.0,2805.0,117.0,94309.0,23672.0,317.4,51.0,5858559.0,50141.45240099839,13238.08089752463,4610.100588505578,190.0000000263103,23.0,4804.842263141899,1449.5093625175814,460.46581225807887,24.903682876234097,1.526320264862754,6421.219314
20820.0,44649,8647.964,6196.417,9568.828000000001,4932.303,9479.795,15964.224,6675.575999766181,11672.998999594278,8331.45010678673,3069.3099998929165,7510.0,1615.0,1689.0,79.0,133855.0,18713.0,493.7,42.0,3893519.0,89160.74861183582,28909.621458376885,8238.554477714799,1079.933106175565,145.9999999627471,5434.62528923105,1423.6341443554493,348.6352883228945,46.058568337132,4.292297379314991,115.9775755
20900.0,41824,7068.256,6900.96,9368.576,6566.3679999999995,13090.912,17022.368000000002,5568.3000002013305,12157.455000439571,5192.41659843374,4423.7050001599455,5221.0,1448.0,2786.0,21.0,55887.0,15516.0,370.6,35.0,2353354.0,46083.42694838746,12189.536024099332,3868.9242420443143,267.95056108767596,23.99999999254942,2432.035473358014,558.0421364866367,154.4133727869559,15.201129749669088,0.7042004231219058,308.1613514
20940.0,178713,31989.626999999997,24304.967999999997,36814.878,27521.802000000003,58081.725,67910.94,17139.843001063135,46264.68900286966,23697.434867048283,18815.16600116705,26025.0,15653.0,16118.0,319.0,47599.0,46640.0,603.2,110.0,11668788.0,146163.3885052075,50667.22556433918,15512.412761442858,430.99999999348074,89.99999998509884,20815.93374073037,6544.309551539316,2280.3751174231147,26.39511792632072,6.319471491842723,356.3478647
21020.0,40938,6713.831999999999,6263.514,9006.36,5321.9400000000005,10070.748,14451.114,6666.544999987255,11879.71999997729,5680.49334331164,3854.589999992631,6121.0,1211.0,2865.0,91.0,56654.0,14121.0,723.2,38.0,1975336.0,9464.13188421601,3717.4781811404546,758.625767135378,0.0,0.0,1781.4003174499155,676.6525663983211,67.96703993135266,0.0,0.0,81.54249038
21060.0,127025,17392.983,23154.318,33750.603,17421.309,33803.534,50197.48,22498.316000782077,35698.350001246916,15267.121107363178,11030.496000386043,22446.0,3806.0,7590.0,471.0,107537.0,46585.0,939.1999999999999,88.0,6848044.0,76376.39723061895,28819.64682096263,6539.540278342977,736.2909565849328,32.000000033527606,10199.390836582621,3789.6133204667253,736.521583606031,71.91068997224633,5.554957156463175,904.8539316
21120.0,22009,3257.3320000000003,3851.575,6206.538,2817.152,7196.943,9331.816,3266.676000084286,6468.984000166911,2308.9214247751743,1802.3040000465023,3201.0,760.0,943.0,73.0,47625.0,7095.0,553.5,23.0,1150536.0,26904.216615951696,7562.375264059786,2961.702248608007,40.00000001490114,3.999999985098839,1006.4369433560732,254.04955671129065,74.73264874466595,0.9064382502823144,0.0778746904598276,334.7161304
21140.0,206890,33723.07,38895.32,48412.26,27102.59,64342.79,86893.8,29671.884000573,53649.16400103601,20993.2938373558,16634.238000321224,24290.0,8339.0,12829.0,314.0,66801.0,73736.0,502.1,150.0,21178254.0,125474.73705767152,32291.42017906461,5683.306147029921,576.525896788604,51.00000008847566,43785.39267050753,8464.459932638989,1386.7091856129337,181.29409587122305,13.301843123315292,1568.932431
21180.0,27600,4250.4,5547.6,7452.0,4416.0,8970.0,11316.0,6081.086000005681,8508.89600000795,3493.1613108336633,2820.8840000026353,2639.0,1134.0,1404.0,35.0,48306.0,8716.0,254.4,13.0,1068014.0,13153.777155377264,3175.1711624575983,253.77843567519423,6.999999973922968,0.0,676.5823693875717,186.52393744231904,8.970527661565805,0.4401358769584155,0.0,920598.363
21220.0,55909,11903.046999999999,9696.476,12191.888,5706.424999999999,13749.869,20002.380999999998,7485.178000405989,14135.118000772232,8644.687229998362,3754.0380002043494,7807.0,1563.0,2809.0,44.0,142720.0,17137.0,549.5,-9958.0,5019864.0,210413.70788317348,57457.79165499487,14668.843345457706,1111.9999999543647,234.99999997019768,4878.278641839402,1219.6542445353705,280.1584103961221,7.094636061290233,1.2735037805021951,165.3075317
21260.0,45189,8134.02,5241.924,12924.054000000002,4157.388,8902.233,13375.944,6556.4799996608,13071.98199932372,7676.865463999637,3688.0199998092,7402.0,1998.0,1531.0,89.0,64727.0,16737.0,577.9,41.0,2363609.0,58712.35191501249,21527.461926854085,7631.675776330954,148.99999993480742,19.0,2512.8409121536847,712.7510519290233,173.1503224211094,5.277809545716715,0.3383407693685915,381867.8905
21300.0,81426,14575.254,12946.734000000002,18402.276,9689.694,23287.836000000003,27847.692000000003,13389.164999593648,21292.0379993538,14290.652162538088,6139.421999813673,12301.0,3102.0,4688.0,257.0,54705.0,29703.0,462.5,49.0,4309689.0,34845.7834976003,10484.946876002312,3590.2170497991647,125.99999991327785,18.999999998777643,7929.774199734116,1896.4381906940805,534.290381827802,21.910472702219387,1.435545415089626,1395.633863
21340.0,872195,160483.88,122395.588,184932.796,137830.834,270757.97000000003,338528.348,84877.6239982941,213714.00999571857,100302.90251436419,95306.4089980916,155274.0,30243.0,68951.0,909.0,89188.0,291042.0,500.0,-9357.0,45041559.0,248288.39885714534,79583.62356075272,22913.626337550908,2863.2006152208833,153.9999998882413,142573.50979179173,38040.61644682212,8064.567694747051,925.1038332805856,21.805174814859445,32914.54792
21380.0,34446,5668.302,5231.922,6701.682000000001,3990.544,9304.194,12716.896,4726.604999775368,11331.159999456697,4900.749569381996,3109.3289998509526,5337.0,871.0,1684.0,119.0,113628.0,14022.0,650.7,-9968.0,1911331.0,163765.64527765237,33544.55690339498,10087.771868682423,916.3727689385414,171.99999994784548,17287.102302449526,1952.9230299806877,489.7058558555043,15.352578165873718,1.2238628474283666,248.4473208
21420.0,61920,8544.960000000001,10526.4,17028.0,7863.84,19628.64,25882.56,8596.170000315002,17644.770000646582,6497.833682974109,4660.0290001707635,8486.0,1475.0,4051.0,288.0,61501.0,22090.0,571.6,48.0,3538129.0,89793.52065706393,19557.197811445298,4308.96990078001,539.0000000582077,116.00000003166492,11714.134102603375,1662.5337261198567,247.6024681431027,62.2083045875809,16.77318627926491,511.2852433
21460.0,54805,8385.165,7891.92,12331.125,7453.48,15400.205,18743.31,8436.078000272204,14100.88400045499,6452.510731479002,4686.710000151225,8583.0,944.0,3705.0,46.0,54203.0,19385.0,638.1,49.0,2008726.0,31966.828893726823,7921.838466812909,151.62815003126892,0.0,0.0,2357.5295894939627,696.15060549555,23.35612299718861,0.0,0.0,151.535686
