Year,cbsacode,Sample_Size,population,adult_smoking,adult_obesity,excessive_drinking,diabetes_prevalence,no_time_activity,some_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n,smo_obe_dia,smo_obe,smo_dia,obe_dia,depressed
2011,16740,3663,2230695.0,345022.9454029999,454450.314714,225023.420678,150001.439782,382394.0,403693.0,132494.0,168419.0,428.0,528025.0,807429.0,4818.8,120305020.0,34197.42238,0.378159463,14189.522760150245,1801.2119537347046,36.493393795781785,0.16917152627816448,0.20822542984914857,0.18512473563781076,0.021816949770768167,372526.065
2011,16980,8138,9415185.0,1408935.7708587684,1831821.297831,1394146.1832299998,589944.234007,1505628.0,1762426.0,479049.0,723905.0,4820.0,852594.0,3071633.0,3270.5000000000005,537476155.0,264239.4571,0.204633377,105414.9172620052,17765.80769467855,2547.641416823371,4.576177848070295,4.158539752354236,3.8812367641898198,3.172974110227037,1555388.562
2011,17140,5115,2171896.0,373821.9345420576,465708.345672,302123.5347351046,164262.29388999997,393937.0,366239.0,105843.0,167383.0,949.0,780505.0,834977.0,3712.0,110522924.0,56549.75605,0.267904588,16858.19932453354,2580.0126572547238,236.2280062149792,0.26845931674446627,0.28298347193457973,0.2929185676783268,0.08268666582911696,346634.60160000005
2011,17820,576,626227.0,91380.93110999998,90315.1143,75386.13399,25511.661045000004,79694.0,117869.0,25799.0,42390.0,259.0,117518.0,231062.00000000003,603.0,28716313.0,2660735.546,0.127455439,4424.128707262707,356.7243631333544,14.173028741603009,-0.9703688539859763,-0.7777586228419496,-0.7605952447469162,-0.8381929510298751,129816.85710000001
2011,18140,2680,1866119.0,299801.8222018208,428522.765962,255335.32031229208,144157.060608,359022.0,370947.0,85525.0,140464.0,815.0,546978.0,732849.0,1749.8000000000002,95551418.0,41096.83534,0.216857361,17952.316001686275,3764.190707377416,145.36377482730208,0.049411697369721994,0.08063961857385085,0.07034790151523095,-0.029476355144686644,362400.30980000005
2011,19100,1573,6442205.0,827042.1851935887,1270521.158157,721424.5298471748,403661.268753,1058302.0,1134510.0,247932.0,502736.0,1792.0,677329.0,2358925.0,2929.1,363599468.0,216176.8657,0.304956771,77936.53684014286,17825.883476514304,507.9370240746878,2.5061809897309377,2.2353560807108703,2.0385994399726135,1.865783413073843,1068329.7353566436
2011,19740,10120,2552195.0,352641.34967297467,357661.094482,367904.5857983207,104135.62642400002,289455.0,513294.0,109439.0,168631.0,1616.0,667221.0000000001,946865.0,2479.8,147002657.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966,-0.038945164902382125,0.10467117203846303,0.050209841758594796,-0.24884166065762398,427747.88200000004
2011,19780,1116,599163.0,88152.3363,125343.760892,86920.258699,35358.392012000004,106604.0,121688.0,18982.0,38227.0,38.0,337486.0,248702.0,1098.1,35558978.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916,-0.9140153310354457,-0.7412776452239858,-0.7349964157761946,-0.7624716106321492,90593.44559999999
2011,19820,356,4403437.0,714617.7656640001,1018580.042598,614602.375134,344722.10872400005,754286.0,776808.0,316520.0,375128.0,1549.0,343557.0,1608196.0,1888.7,204431264.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135,1.8993858306884073,1.6864021462245657,1.6070377047811046,1.3602860130235646,835772.3426000001
2011,20260,351,276368.0,49226.97896899999,61501.007701,46424.897001000005,16492.861251999995,42427.0,41286.0,13373.0,16882.0,180.0,139020.0,101735.0,786.0,13004297.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504,-1.0963052465022398,-0.9024330006329598,-0.8793438706503942,-0.9035060966724855,51625.542400000006
2011,22020,424,200102.0,28544.060349000003,43218.61053300001,36052.687314,10166.6943,34207.0,39394.0,5241.0,10960.0,123.0,95930.0,89074.0,546.0999999999999,10795919.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245,-1.167400190971341,-0.9687283253238606,-0.9438672574845758,-0.9469348598675807,41261.032400000004
2011,22220,435,441560.0,65789.62782,90136.006113,47306.438673,25563.25413,81331.0,71546.0,12571.0,29133.0,28.0,127309.0,156143.0,751.8,17775309.0,43792.65155,0.304020173,2078.5823091647253,239.7263486256273,6.866960889696797,-1.0144496107842944,-0.8320445176081699,-0.8144898631703072,-0.8382444949333265,85176.924
2011,24340,1065,1054013.0,155090.88287400003,227198.715096,141467.992415,67578.983971,157908.0,188268.0,61903.0,70796.0,322.0,251190.0,406030.0,1260.6,46006711.0,25100.90362,0.202114018,5775.094485936182,906.5660234503688,15.403630842511337,-0.609159613398735,-0.47395134320340754,-0.48749747155555634,-0.5304766667221368,231355.85349999997
2011,24860,880,824518.0,135149.343974,169545.54755400002,79467.38870200001,62905.159596,159636.0,121136.0,44001.0,59953.0,70.0,174903.0,293194.0,1559.0,32961568.0,5125.857784,0.386921867,3282.6302764345846,346.59018785931465,22.770882420805364,-0.714365302282181,-0.5873498155728183,-0.5450144015569833,-0.6171346155822173,143713.4874
2011,25180,366,266149.0,53646.15494999999,61973.24054599999,28001.782804,20863.310817,56995.0,37854.0,11086.0,18342.0,47.0,147595.0,99547.0,540.2,8920268.0,24358.1052,0.262258834,1999.7535819567768,409.9676322749078,10.174771158183404,-1.0764728241334685,-0.8925132328826053,-0.8556185028529534,-0.8885329661611201,43249.2125
2011,26420,4160,5867489.0,698353.8618659478,1116407.3239380002,696972.7499436524,371729.618261,940010.0,923355.0,216816.00000000003,489285.0,1748.0,579456.0,2015046.0,2578.1,386133020.0,286789.9252,0.324010138,73658.85616334112,11886.437924874706,398.0223038469288,2.0429742836966924,1.7729750526253143,1.6615985172980994,1.570138356167838,845505.1649
2011,26580,1264,384641.0,81212.281036,97774.941191,28694.919296,38398.942895,98623.0,55118.00000000001,14664.999999999998,24303.0,112.0,301658.0,128858.0,1396.6999999999998,14055337.0,245845.4937,0.346864531,2388.4769130147074,194.06322841127172,49.13502238324663,-0.9456730106607574,-0.7900193354658819,-0.7396472798523831,-0.7865408821935269,75928.13339999999
2011,26900,4455,1854130.0,328694.54665399995,401142.605682,226491.257019,131807.61391900002,354210.0,335204.0,81008.0,152149.0,646.0,654200.0,722278.0,2545.6,112321887.0,17966.87954,0.231203821,16111.69226389572,2482.956131857959,174.75579372424323,0.038230650364035376,0.10783189223195828,0.09072741412035304,-0.10398277957203762,383248.6710000001
2011,28140,14770,2041144.0,323215.82454900007,443336.05528500007,255402.21930140196,129831.05465200002,356331.0,379034.0,88707.0,152743.0,251.0,741938.0,815155.0,4047.9,104216859.0,70292.21528,0.244235328,20267.76612853364,2021.9512728896373,207.6093126289083,0.06617309618071758,0.14841621755309928,0.07264533449218792,-0.05833170994048467,342095.73439999996
2011,28940,1044,835320.0,146863.26501634196,194617.747516,59897.103028000005,75914.28340100001,198817.0,118834.0,38535.0,52327.0,78.0,361494.0,310521.0,1671.5000000000002,34086323.0,10960.03263,0.350272368,4445.879967084325,737.9485642352337,20.70093071198481,-0.633868395598434,-0.5316090747085837,-0.47743590753592774,-0.5433093120631671,159379.05599999998
2011,30700,1120,298012.0,43715.324145000006,60388.58448600001,44398.824177,16678.913736000002,45176.0,56241.0,7230.0,15314.0,157.0,108812.0,127777.0,440.5,14562888.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097,-1.106415026973557,-0.9154521429988359,-0.890375293331185,-0.9042686896910497,53254.7444
2011,30780,1308,685488.0,108899.57215275316,150269.304568,72619.472788,50986.72602,150422.0,115487.0,21315.0,56821.0,135.0,270902.0,259698.0,1978.331056170624,31507228.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648,-0.811080189445272,-0.6666343122470937,-0.6397104900569195,-0.6802040549322372,161226.7776
2011,31080,358,12874797.0,1376797.959076,1962219.613054,1539870.3070480002,731942.329068,1637463.0,2239966.0,710678.0,1025570.0,7125.000000000001,130314.0,4273588.0,758.2,740339476.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807,5.034554647721205,4.25184094691407,4.280859733676712,3.801687703354589,1461289.4594999999
2011,31140,5964,1249619.0,247756.71915032956,298087.60683700006,127996.09947779382,106302.345684,275805.0,213405.0,63632.00000000001,102164.0,511.0,636333.0,476107.0,2668.1,57589386.0,23793.51305,0.30098235,12613.291687940811,1884.0738143356348,76.94538566365607,-0.2738751644546426,-0.19055292560709292,-0.16423689255788157,-0.315351514694591,224181.64859999993
2011,32820,1827,1312907.0,210445.373034,323931.5506,108644.154588,113642.626473,284380.0,212512.0,61511.0,165311.0,123.0,376233.0,473631.0,9963.530712997655,61404033.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925,-0.29220247107551667,-0.23742951874328416,-0.21889397223167092,-0.2592364209482245,199036.7012
2011,33340,980,1559667.0,244160.70089100004,341041.967032,271022.136665,101805.95097,255752.0,279122.0,69128.0,138851.0,264.0,256957.0,602168.0,270.5,84942358.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478995,85.6511506197011,-0.2486977720175442,-0.14505055511424617,-0.1866379123969503,-0.277056184136419,214610.17919999998
2011,33460,24195,3324256.0,451016.920678,633188.4909120001,492970.0011339999,163695.184484,443997.00000000006,723293.0,147624.0,204033.0,2875.0,1004989.0,1343096.0,2787.7,203208911.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629,0.5692030040005376,0.6531022562703619,0.454134428606859,0.287855262012198,499635.67680000013
2011,34980,2030,1666566.0,277122.39485416806,380944.834829,135993.94259955522,125296.452779,346425.0,295643.0,79264.0,118989.0,239.0,703644.0,635460.0,3398.9,88960143.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888,-0.08845442438004102,-0.02608813373859779,-0.03966200456802979,-0.15038837014456716,327146.9057999999
2011,35380,2926,979540.0,163400.38146600002,231695.08936,128092.32745599998,90642.456973,215617.0,143569.0,30519.0,101488.0,410.0,325880.0,320680.0,2863.2000000000003,60771203.0,6657.175793,0.313934237,0.0,0.0,0.0,-0.5283050555587031,-0.4508382678723323,-0.3940080372048014,-0.4489836435661005,194634.59800000006
2011,35620,2616,19009267.0,2401673.387954,3355002.1460029995,2280746.297942,1246094.10903,3452541.0000000005,3538069.0,831425.0,1417579.0,12175.0,1621738.0,4376459.0,6558.1,1312062449.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192198,9.589487557241439,8.138735875712214,8.13882821859721,7.216223641543972,2109717.6291148323
2011,36260,1506,541569.0,36371.519937000005,91568.007429,32985.264633,24073.848714,60278.0,97869.0,17495.0,28568.0,122.0,186185.0,190098.0,580.7,18963675.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116,-1.067628796827195,-0.8924233413908773,-0.8815426511483611,-0.8413780337240864,125481.53730000001
2011,36420,4354,1227278.0,216927.10325,270032.181372,140535.37111200002,92302.454481,265665.0,203051.0,34047.0,94859.0,172.0,344225.00000000006,463855.0,2164.2,58595935.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895,-0.39294856313422855,-0.2903655119519059,-0.27546145021730234,-0.39612664925698965,240546.488
2011,36540,9616,849517.0,135155.581724,176374.956621,126793.304706,48260.549421,152764.0,167751.0,22139.0,60955.00000000001,306.0,452120.0,349405.0,1551.1,50227641.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692,-0.7468180341060636,-0.5788942524555519,-0.5932174636243913,-0.6569084704185957,143653.3247
2011,37980,2893,5968252.0,969168.0516589998,1224819.081475,835020.4983620001,424095.886569,1080395.0,1024891.0,249121.0,474594.0,4396.0,736274.0,2017647.0,3784.6,352201950.0,317246.9417,0.275661828,52097.55636802441,6373.783461232231,1051.209842560948,2.7594604269045506,2.479116802248306,2.4061355864943903,1.876566767786024,924646.2431076393
2011,38060,758,4364094.0,575084.8251,748308.768984,558205.2766499999,237487.449216,593744.0,737267.0,178060.0,355696.0,1177.0,106719.0,1416193.0,616.1,186346485.0,3837435.036,0.240054196,41185.99899483001,8107.482099798343,47.17327434851273,1.0975546106308334,1.0575190436386515,0.9591970172810553,0.6731200455182094,740586.7518
2011,38300,3840,2445117.0,420660.713671,544031.4612809999,364898.158974,191635.71569,490947.0,404366.0,94942.0,148392.0,1217.0000000000002,366053.0,872915.0,1557.4,124716212.0,264164.2449,0.232810019,19426.565909894063,1804.9540651592663,254.9687339820408,0.5018893835584365,0.4787571618858016,0.48199557892321504,0.269633069129868,468239.9055
2011,38860,2943,516826.0,71014.59389100001,91853.621177,76929.23362600002,31502.312676,72567.0,89091.0,20060.0,30884.0,426.0,161821.0,208848.0,590.3,25316697.0,8747.842498,0.200776762,2213.2650311045813,130.44536623556144,15.828257724961256,-0.9877534491738262,-0.818882910616707,-0.7838976507965632,-0.8165673236157064,118663.24960000001
2011,38900,5684,2241841.0,287922.39097,425322.232678,285110.53813600005,126382.005073,269830.0,450465.0,125167.0,140121.0,1191.0,405771.0,750857.0,1654.0,115381532.0,2421076.865,0.332476381,19548.34705536791,2467.498602040655,170.79120513258692,-0.022057165451722507,0.05158655596646367,-0.013271710803666903,-0.09195578120644306,510243.0116
2011,39300,11946,1600642.0,250268.694172,314917.739965,242838.985254,110157.747481,316590.0,259343.0,96137.0,118893.0,903.0,370884.0,623804.0,1258.4,71180467.0,66760.55537,0.205755533,12096.900223916096,741.5088997960281,61.76222413066057,-0.24216118528100616,-0.16444100856204066,-0.1462364543825347,-0.28185281470260454,336294.88420000003
2011,39340,732,555551.0,22325.872044,87871.958702,15135.429415,20411.35476,48055.0,91389.0,14172.0,18835.0,264.0,109175.0,160701.0,157.7,16954435.0,3638.097149,0.176129694,5645.312937202721,1893.0059526124428,40.67347820960544,-1.1053847123307163,-0.9266653252186963,-0.9232741265570847,-0.8580054951262833,122554.55059999999
2011,39660,633,132690.0,21969.483296,26107.433824,17194.629616,7517.571983999999,24183.0,22040.0,3376.0,10338.0,39.0,135740.0,51637.0,876.8,5249637.0,8174.957238,0.183430033,1061.3481791727952,14.77015126935959,2.2123093915235827,-1.2031464222688761,-1.0037703633306132,-0.9664788145371841,-0.9768093991994001,24905.912999999997
2011,39900,918,471902.0,75578.925507,79924.473414,75869.132061,24147.495555,60662.0,72415.0,30023.0,34586.0,192.0,169246.0,171977.0,588.0,22073323.0,26858.31301,0.202329148,4545.690602049323,511.4444799424036,1.3454144750971204,-1.011740548257258,-0.8239868354577584,-0.7984701541443943,-0.8555290718027764,86216.49539999999
2011,40060,2261,1167482.0,175700.71691609806,250046.13698700003,149478.30684374372,89754.340193,212681.0,204056.0,46385.0,91126.0,703.0,959402.0,450935.0,8743.8,59435276.0,12123.10408,0.349918945,6679.998300533234,595.5319031916907,43.52786937058743,-0.49096141297327006,-0.40216722138520916,-0.37094626105555395,-0.4292224840772193,144067.2788
2011,41180,7845,2804590.0,475494.4072375138,628478.3363379999,430563.6685683161,196698.489698,540995.0,504690.00000000006,141117.0,227333.0,421.0,783693.9999999999,1089755.0,4468.296312899369,143436430.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522,0.6952897064227076,0.698991075540425,0.6145066666563758,0.3906934743752926,523897.41199999995
2011,41620,2366,1093324.0,96050.776218,184725.62101100004,97495.009521,53547.87182400001,130090.0,214838.0,37142.0,64846.0,724.0,121035.0,394651.0,479.9,66039322.0,10869.05833,0.278816014,9708.835653884851,1956.774813185786,52.39034274911184,-0.7914478325381824,-0.6511845868994482,-0.6584226322569201,-0.6291774406536162,248075.21560000003
2011,41700,1792,2072128.0,269061.1796365873,387640.783886,296077.1533045905,123714.156627,335232.0,317958.0,64985.00000000001,185297.0,766.0,429837.0,691010.0,1817.0,89404113.0,80175.81478,0.202910436,26187.4777514678,5340.43081762244,193.42429761107087,-0.09980657563020044,-0.03484094620382387,-0.061901808506358826,-0.14732055270489855,346874.22719999996
2011,42660,1033,3407848.0,408570.69221600005,654705.49796,454366.434149,194340.287256,466057.0,734710.0,163563.0,203069.0,1786.0000000000002,194930.0,1170315.0,1051.7,250181331.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914,0.6003176582169162,0.5900287744318709,0.465358650670758,0.4153507929921422,660341.9729517908
2011,43580,699,138071.0,25196.027418000005,30199.204962,19592.597223,8738.380583999999,27823.0,19292.0,4009.0,11633.0,9.0,148704.0,53158.0,725.0,7105171.0,2414.367421,0.2,1029.2512097548745,60.01351933836434,5.348891961764176,-1.1901725367139837,-0.9918957593291872,-0.9556429625733548,-0.967731812428599,27269.0225
2011,43620,1180,247605.0,34481.5186449612,51540.35480599999,35701.564560000006,12768.555827,41114.0,45785.0,6393.0,15576.0,105.0,268255.0,108767.0,649.8000000000001,16077490.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576,-1.1417691008037292,-0.945897600468072,-0.9227572873920106,-0.9280812516707925,49100.071499999984
2011,44060,518,511018.0,82510.63358400001,105995.452608,66896.08452,31156.378488,75425.0,89254.0,23449.0,33536.0,188.0,92782.0,172606.0,553.7,19913229.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632,-0.954594388101387,-0.7771143814339987,-0.7607499451921619,-0.8002244228550285,100619.4442
2011,44140,527,471081.0,73060.89445200001,98614.212216,67302.400308,35270.776632,90663.0,64621.0,21947.0,46495.0,164.0,48482.0,170534.0,523.4,19111716.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665,-0.9672612623539042,-0.8062025586371122,-0.7671672379767702,-0.7958026354933546,89269.8495
2011,45780,417,631275.0,104546.2147163869,148302.69677,85721.1478258597,51041.797783,119210.0,97622.0,37434.0,55208.0,277.0,147894.0,242650.0,896.0999999999998,29379042.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796,-0.8204130057571841,-0.6782623487775717,-0.6487261240566317,-0.6824538184701067,99552.06749999998
2011,45820,1890,230824.0,34207.585179,53628.981508,23723.878369,16485.198741,42774.0,35425.0,8167.0,19300.0,33.0,257742.00000000003,91362.0,1005.2,9728178.0,2688.897811,0.266274621,1540.3611694225865,109.30309571905516,9.307087753565796,-1.1301352909807019,-0.9438943950155897,-0.9110992446837899,-0.9132625734647447,45957.0584
2011,46140,4228,929015.0,170760.77789199998,201038.659042,96576.285937,69668.429554,204818.0,144399.0,30453.000000000004,72095.0,83.0,320552.0,346779.0,1866.5,42008713.0,15836.64048,0.301937759,7864.949017098272,620.7036817777807,47.29240214936061,-0.6030413306059209,-0.47318550306417084,-0.4475137322175322,-0.5559358917718716,214323.7605
2011,47260,3348,1695996.0,254045.38667833043,369496.100428,215321.87562378004,131455.90656899998,306724.0,306184.0,57280.0,146004.0,708.0,1035430.0,672652.0,9248.7,77074251.0,182047.3748,0.280687567,1070.215713815252,107.33196216849892,17.09457290306282,-0.12318815576408385,-0.08899359632210453,-0.06813523759306205,-0.1442615546040641,244732.22280000002
2011,48620,3116,612683.0,90379.59203,131297.703308,58488.32793199999,41603.437152,110132.0,101241.0,25797.0,47785.99999999999,62.0,204081.0,241289.0,973.9,28202474.0,10427.74664,0.313955823,5302.334212028514,361.13127286698654,60.846898254142886,-0.887369445443123,-0.7292121688878673,-0.7097297640328996,-0.7345501352144037,108935.0374
2011,49340,468,803701.0,123419.540364,149208.69805200002,122191.485236,50350.260248000006,137149.0,139705.0,37408.0,51124.99999999999,447.0,66389.0,318623.0,206.2,36014006.0,52331.85294,0.206128427,6650.566989683311,1171.7164800987373,28.39998045257172,-0.7888778969542347,-0.6372703602523262,-0.6111309505778166,-0.683610670522411,141451.37600000002
2012,10740,2876,857903.0,121870.59727699998,137515.257491,81545.547623,40653.313909,117481.0,143247.0,35751.0,78236.0,174.0,177323.0,313236.0,1435.4,37226565.0,36984.81568,0.14547557,5540.745134383463,1224.879162880463,17.445337427316524,-0.8294433141664604,-0.6549978835077603,-0.6463297073757155,-0.7299923202541737,182047.0166
2012,11260,578,374553.0,55770.620636000014,73464.251438,50842.944726,17327.513944000002,58050.99999999999,71105.0,14516.0,27898.0,147.0,139194.0,136230.0,1136.8000000000002,23400011.0,926977.9378,0.22558668,0.0,0.0,0.0,-1.0706983240044732,-0.8738200935924451,-0.8627716681695365,-0.8859693339669303,67269.7188
2012,12060,11107,5503952.0,650603.2191601081,1063316.3646970002,596260.760279099,369674.9863770001,848352.0,1038206.0,273675.0,448021.0,1928.0,1487208.0,1892149.0,8338.900000000001,294208439.0,139783.192,0.407442606,38628.9326167619,8411.143736143504,261.1812065295585,1.9015709127492753,1.6064664593257871,1.5539552390858713,1.4977436097241017,798623.4351999997
2012,12260,1414,547067.0,84629.47613862663,128477.657906,56291.22403599999,45625.546343,108477.0,81650.00000000001,23852.0,59405.0,156.0,289446.0,192584.0,3249.1000000000004,22623211.0,3976.123756,0.400426965,1531.9767615940325,40.12234238527965,4.028891232288886,-0.8893037498498363,-0.7448460168388503,-0.7086350439781098,-0.7247937398398796,104435.0903
2012,12420,1105,1705075.0,202268.107755982,334128.032305,253339.91224617048,90271.99944,239279.00000000003,365346.0,64792.0,118235.0,911.0,266669.0,618506.0,2225.0,100761664.0,110240.4282,0.20639744,22763.419503266327,4618.338378455112,191.1061681479295,-0.3587914452952876,-0.24210020824992623,-0.3131153297050923,-0.32357769667323044,265480.17750000005
2012,12580,5698,2690886.0,398453.140244,583711.317072,332268.526812,198341.28299400004,517237.00000000006,493661.0,109951.0,220637.0,1840.0,513028.0,1004703.0,2477.2,162981268.0,80226.52268,0.295856965,19938.785830424877,2685.184036326515,66.89503699754884,0.5218435636300935,0.4808926648453727,0.45715716012006646,0.34076210853284283,439152.59519999987
2012,12940,2720,809821.0,119101.46388072,195270.02905,93812.20710101232,66084.21953,161888.0,127009.0,29361.0,81706.0,189.0,456008.00000000006,305181.0,4510.8,52457695.0,7001.38863,0.391811024,0.0,0.0,0.0,-0.7074101880930846,-0.5894526403306575,-0.5684505319018596,-0.5748676948352134,152084.3838
2012,13740,528,163339.0,22942.285976000003,34622.16946800001,20750.351710000003,9940.781992,30609.0,27230.0,5059.0,10443.0,20.0,142145.0,65309.0,465.1,8898218.0,1664.692233,0.19761568,544.6174327085017,50.77201594253511,5.931671171913574,-1.186343730045946,-0.9911894553567985,-0.9564454298084945,-0.9583054149839324,36718.6072
