cbsacode,Year,cbsatitle,Data_value_unit,Data_value,Confidence_limit_Low,Confidence_limit_High,Sample_Size
47260.0,2022,"Virginia Beach-Chesapeake-Norfolk, VA-NC",%,22.73,20.3,25.16,8550
48620.0,2011,"Wichita, KS",%,17.78,16.27,19.29,3116
48620.0,2012,"Wichita, KS",%,16.84,14.86,18.82,1600
48620.0,2013,"Wichita, KS",%,19.19,17.84,20.54,3872
48620.0,2014,"Wichita, KS",%,21.03,19.17,22.89,2216
48620.0,2015,"Wichita, KS",%,19.42,18.03,20.81,3836
48620.0,2016,"Wichita, KS",%,18.9,16.92,20.88,1864
48620.0,2017,"Wichita, KS",%,22.6,20.89,24.310000000000002,3424
48620.0,2018,"Wichita, KS",%,20.55,18.2,22.900000000000002,1496
48620.0,2019,"Wichita, KS",%,21.79,19.58,24.0,1660
48620.0,2020,"Wichita, KS",%,20.25,18.04,22.460000000000004,1520
48620.0,2021,"Wichita, KS",%,20.82,19.13,22.51,2628
48620.0,2022,"Wichita, KS",%,20.64,18.23,23.05,1516
49340.0,2011,"Worcester, MA",%,17.6,15.15,20.05,468
49340.0,2012,"Worcester, MA",%,19.26,17.16,21.36,601
49340.0,2013,"Worcester, MA",%,22.19,19.64,24.74,609
49340.0,2014,"Worcester, MA",%,22.27,19.82,24.72,550
49340.0,2015,"Worcester, MA",%,22.48,19.76,25.2,364
49340.0,2016,"Worcester, MA",%,20.44,17.4,23.48,302
49340.0,2017,"Worcester, MA",%,21.1,17.1,25.1,284
49340.0,2018,"Worcester, MA",%,18.85,15.790000000000001,21.91,270
49340.0,2019,"Worcester, MA",%,20.1,17.2,23.0,263
49340.0,2020,"Worcester, MA",%,18.31,14.98,21.64,257
49340.0,2021,"Worcester, MA",%,20.31,17.17,23.45,302
49340.0,2022,"Worcester, MA",%,22.690000000000005,19.85,25.53,435
