cbsacode,noise7080n,noise8090n,noise90n
14020,566.2746995254739,25.074850596122964,2.8561858478368225
14100,229.15323532478396,22.374631458304837,1.0677931753919376
14140,179.23876630022372,12.616301854131489,4.07697643435817
14180,77.77431559776436,10.13342299860062,2.8779223258562605
14220,0.0,0.0,0.0
14260,1910.2244088649745,288.2475278257858,8.04377646326392
14300,20.968878778778063,0.540049206885988,0.13523382688527
14380,38.02575188461817,0.0,0.0
14420,16.38430906303265,0.775191007537218,0.0120939744021031
14460,43436.149766778,8388.917053212244,640.160290558974
14500,1439.4656753978452,19.23361684537541,4.358706498332105
14540,808.4440756013762,122.14312057812964,1.74074319298848
14580,492.86639590474164,25.54496127732031,7.7707109119106725
14620,68.08684691188112,16.17877197402625,0.6431614281446286
14660,38.318194611931546,4.6575450300142895,0.8303853811526241
14700,166.82892133805623,4.747241164894156,2.3208613867101175
14710,123.4339172876545,2.340067096378662,0.5052879102448901
14720,333.05858717659993,0.0,0.0
14740,786.9601438044564,0.0,0.0
14780,216.55203282215336,19.096593628012815,2.585338569276384
14820,6.28066037906829,0.0,0.0
14860,0.0,0.0,0.0
14940,360.70742908740885,43.79623234656659,1.8319920460959938
15020,123.88909111522163,4.96798238464775,1.2906639962258468
15060,1.532673710043651,0.0,0.0
15100,156.54957868423026,4.177010128882107,0.19977776628142013
15180,1915.703065539527,103.15206063997944,6.136576677123799
15220,76.67901291853414,7.099313994522298,1.2201385274483347
15260,332.0446676684174,23.33658158708514,0.9044447039844319
15340,182.49532518455382,42.57932480852502,2.876932557204952
15380,8112.635284917901,824.2170179947717,37.80683848587957
15420,75.90956523895859,12.88356201613205,1.7853801086335568
15460,346.22239473550434,61.54150890875809,27.27768557508777
15500,444.16041910570493,211.71680053156297,6.6785768951278
15540,549.9801033124105,16.626212061801585,1.3720435753676412
15580,235.0718079163206,0.9391710533951451,0.030111098161219
15620,52.59953834494566,1.0214068713637179,0.4629726355055876
15660,140.52219073153245,39.280179868859285,1.67958341772243
15700,8.623876313814637,0.2778621515072617,0.0916002072735968
15740,95.19890227745677,8.728457339553323,0.0
15780,62.71881917769839,11.553802278816535,2.7959087728668766
15820,5.968682281296457,0.0,0.0
15860,42.881610666269516,3.0639917834085684,0.0301698199365658
15900,17.503602274169676,2.010221461168654,0.522907134496142
15940,1544.4297001692105,77.74114664025898,21.2125837219415
15980,3052.730934050956,430.24298984166427,1.0524856852043956
16020,247.4020994123988,5.794309989189529,1.5357613121917992
16060,145.6378614472194,13.676406996725868,2.055375950037467
16100,54.80800792794354,2.660598400885202,0.2232095403449125
16140,51.316167640374694,6.482727974868767,5.247614554995657
16180,0.0,0.0,0.0
16220,179.16267352240632,1.4134485280358107,0.4698727070612937
16260,714.48303338256,48.296702934928426,0.6367905016437128
16300,2022.8907585196255,164.81203526754064,30.29956775273883
16340,74.8041558700623,9.801039418007337,7.405330886919664
16380,9.097760583759145,1.8225733794025962,0.12425513934079409
16460,189.80591660485143,26.70842829606876,2.109079053031059
16500,497.1968136625723,81.7336413961506,7.0475760766698485
16540,547.6855718308309,59.886222080788045,8.159243560378048
16580,1720.7811884014545,184.29914172996635,19.001553585110813
16620,1607.8223066439457,147.86329499076965,7.625331590277481
16660,108.62238959127639,13.125321051600316,1.7014963250149713
16700,4892.2940688176095,298.30540946718224,53.84094877403405
16740,12388.31080641554,1764.718559938923,36.493393795781785
16820,880.7163914342561,46.201832546402905,10.059694172739212
16860,2420.8341086744313,356.0480634197459,14.534154853738304
16940,524.0987792460847,16.083531487404663,3.616186436907185
16980,87649.10956732665,15218.166277855182,2547.641416823371
17020,2636.132101442233,207.37344227568744,68.41153801890181
17060,273.19046396539846,13.485816611030828,4.176193697581147
17140,14278.186667278816,2343.784651039744,236.22800621497916
17220,261.91373294631217,14.507166180245605,2.101486997819217
17260,0.7675045544226144,0.0,0.0
17300,1026.2984680439977,114.04047756441169,3.48831835405678
17340,381.18472800802806,0.0,0.0
17380,3.8042750540861316,0.0,0.0
17410,16217.342756616228,2018.9389924726534,276.19034178895487
17420,477.4975586334448,50.34417699298906,2.317738306040578
17500,136.17139819078992,0.40956315716917513,0.0060108627422219
17540,279.5212086344477,27.837945398108292,11.93557345969886
17580,61.15478255203714,6.994066831172169,1.6920297793928316
17620,0.0,0.0,0.0
17640,0.0,0.0,0.0
17650,143.11663500964988,17.729956620666236,1.1662808065786188
17660,844.5981618684419,76.04688260125465,4.221687296853751
17740,47.73608837245535,0.726200405972113,0.0
17780,1940.9678163996969,166.9201449495728,11.257036250840258
17820,4067.4043441293525,342.55133439175137,14.173028741603009
17860,992.1277581991676,89.50481301572948,2.6145068719887368
17900,4655.77921758056,324.3857819425773,20.331439943104918
17980,1661.9232792920186,37.83163207612889,3.226912584525973
18020,562.5902561970559,105.79838129681202,0.4640040155940231
18060,180.6926226774565,8.706902888566187,3.69209712739374
18100,246.0979636172169,45.71551645214297,29.28545613371892
18140,14188.125294308858,3618.8269325501137,145.36377482730208
18180,625.9958333557655,2.3463077539571087,0.1876794087844312
18220,8.672789571155889,2.558505288874525,0.020722773714183
18260,327.02751414919265,31.496485122474677,0.238805397386871
18300,1127.1838127937995,58.899837810581054,7.0149833111137445
18340,619.6776355389627,60.25564111835761,1.0787532702219702
18380,129.08322828895473,13.194781217330021,1.4427717923411083
18420,114.22101220363041,15.66227308923743,2.789979438113696
18460,36.886604949356894,2.357468890773941,0.8618007035563491
18500,600.4197890268362,19.442625713613648,0.8138439834300205
18580,3032.1499968008366,244.934448848435,6.639913725852573
18620,182.26193079355014,23.311403302737375,3.1536212846918734
18660,292.23425636383797,0.6261601506588503,0.17285958338313462
18700,99.53406645405587,5.891933071443269,0.7031576467717148
18740,60.33820191053428,1.903751223544465,0.834312708815282
18820,130.46301245160498,4.358867910430339,0.2426314582043426
18860,57.6644970673571,0.0,0.0
18880,1053.7887994956595,24.659005201373553,1.8760247758622723
18900,105.62456301510836,9.596609832299833,0.0403734645213855
18980,273.28012486385,41.023674453908576,1.477858421105294
19060,317.17636056492864,22.101213553116803,5.778935124751001
19100,60110.653363628546,17317.946452439617,507.9370240746878
19140,514.6619204753263,206.75042144202223,12.29628839879958
19180,231.18918616663268,42.87003970701396,4.629224306676861
19220,89.38380777775616,7.628258166637491,4.434552834411667
19260,122.03351860223472,9.580358859022956,0.7629615846477302
19300,789.5654099917257,89.52708177356334,30.469504580449467
19340,1822.6197213229132,119.73710121763209,27.88159646745555
19430,4790.2850680088695,625.8055010431827,47.61699288771028
19460,474.91366024697214,42.7028263546157,3.980471141224366
19500,330.5041987622607,42.563567129217894,60.32770191360549
19540,19.11327448745273,0.5515823032047789,0.0532565724162888
19580,184.07419621992628,11.188732274155697,3.04882779031035
19620,96.22129758779222,14.630286151456124,0.3168137486289865
19660,2896.2677194069997,443.86225728142125,14.755958543525072
19700,65.98997299998459,4.444121114504896,0.9199447230321941
19740,17459.081945261467,3311.206491977795,105.23922730058966
19760,0.0,0.0,0.0
19780,4647.036815162302,1019.2575660071055,16.81298438851916
19810,78.49601128676034,10.210314699548379,7.346461082139615
19820,25932.926113818983,5565.13418140829,73.23409170186135
19860,137.85691745921645,7.8393600843441735,0.0967249359360322
19940,75.66309388616428,20.007147240516346,2.1377454816641586
19980,30.546360125395495,3.5211106117748923,6.670718497810453
20020,509.35718620098413,10.38751609648454,4.393916142473176
20060,61.327972435663156,11.861126232550287,1.4066668267867861
20100,567.8038534142972,18.93998089254968,0.6088262683534522
20140,36.73955362121492,1.2861018926162102,0.0474222806896436
20180,153.39177547462975,9.564211569203465,1.7700209571818806
20220,543.8195539310088,15.645578032380985,1.9823071727192887
20260,566.5309399420944,60.11595813352487,12.805626629303505
20300,181.0696487013815,4.969557340400069,0.8112181433650425
20340,33.20826786901017,9.510344012322472,3.5883267116239104
20420,65.10298711602648,2.425325797492504,1.2120026396523191
20460,271.10986402451204,23.061357563672118,2.7296578700935794
20500,2618.9022654962037,227.78180286377685,6.672944719983161
20540,67.74256828187063,3.3918049080946764,0.8591825437823893
20580,139.69183074047027,18.34008096470627,3.2551759310214154
20660,81.44358163399224,4.24172333369094,0.0
20700,755.3437511648351,14.638508562000697,0.23934790507644532
20740,748.306811060012,40.42340775054279,1.2466069982329877
20780,435.5621293818448,23.377362611371343,1.5263202648627539
20820,302.57671998576245,41.76627095781701,4.292297379314991
20900,139.2122430372868,14.496929326547182,0.7042004231219058
20940,2272.919189807477,20.3522322253435,6.396495354677431
20980,46.11681872725433,0.7340488206708955,0.0297875008262582
21020,67.96703993135266,0.0,0.0
21060,664.6108936337846,66.35573281578316,5.554957156463175
21120,73.82621049438364,0.8285635598224868,0.0778746904598276
21140,1205.4150897417105,167.99225274790774,13.301843123315292
21180,8.53039178460739,0.4401358769584155,0.0
21220,273.06377433483186,5.821132280788038,1.2735037805021951
21260,167.8725128753927,4.939468776348123,0.33834076936859153
21300,512.3799091255826,20.47492728712976,1.435545415089626
21340,7139.4638614664655,903.2986584657262,21.805174814859445
21380,474.3532776896306,14.128715318445352,1.2238628474283666
21420,185.3941635555218,45.435118308315985,16.77318627926491
21460,23.35612299718861,0.0,0.0
21500,1503.136520027417,127.76969216504585,30.09719231392318
21540,79.71782777386622,6.167247617274498,0.4919631929638106
21580,3.3653033368124907,0.006954733278581301,0.008169047865210999
21640,46.05425975147139,0.689440110831367,0.1480081803191304
21660,2548.8555262320283,141.23966255141872,27.30691020712682
21700,1125.4073100756498,13.307675575787467,0.465567081628925
21740,117.91036768926779,4.839663047028675,0.41019895263541317
21780,1685.431239746111,85.33134001868964,10.132202599602502
21820,0.0,0.0,0.0
21860,44.63506530938187,0.42720988205503285,0.0086859932174794
21900,119.72708806764162,4.220165875458823,1.0791304228957803
21980,2.940450479743145,0.0389367496221836,0.0137022258210337
22020,1844.0754743284276,58.7217952217058,6.5908699333866245
22060,269.593678078804,63.15660669854323,4.376380566091389
22100,203.9203389107052,0.8188428899898624,0.0665146824533625
22140,61.47837199188723,0.0,0.0
22180,1392.3661599928053,37.904834451729386,2.536996388498907
22190,2.63994725763057,0.0859585076465448,0.0229222687057453
22220,1838.8559605390985,232.8593877359305,6.866960889696797
22260,108.54301369599253,9.131693281538407,0.9422114368357656
22300,563.2378043153839,43.91488645600591,8.190126934011074
22340,34.74392408750575,6.010890324706605,0.5825226862517341
22380,938.5461335034921,113.5907507464303,5.8036340757703115
22420,2196.5686540252555,226.1234965964363,9.616674062489192
22500,516.3868513440195,29.426522000520087,5.078386624019412
22520,431.39255239024584,13.747825491207323,15.002079795190914
22540,343.1274936489833,71.47545295616638,2.563963135740551
22580,97.96246430647307,1.210237508954035,0.3462888241479936
22620,91.01143061189754,10.012832665722843,0.3108778897465882
22660,1101.8365104417487,197.95454356103173,17.455239320421843
22700,109.10693998832686,2.9369950518880885,0.0659890387364801
22780,115.95875010611918,7.3994508185950725,0.0931540371722275
22800,122.64942429965873,8.790894139028186,3.437959841894169
22820,92.73800731388961,4.8491149278540275,0.5824835400895543
22840,172.540523224286,4.642264348320379,0.8356187031173388
22900,1177.9268221675131,86.98730304853872,4.250948635065962
23060,2090.1942758196938,296.92861478495615,30.022031696190115
23140,55.42159703495055,4.444270289103293,0.7378393460606374
23180,276.57426080678727,13.086510169646916,1.257843814288199
23190,32.7783416181918,3.016490558898564,2.7173246086588505
23240,9.761110125787736,0.0147348364882775,0.0
23300,63.099195491032134,8.04362309753644,1.6390775693184234
23340,305.59213620280275,73.28621223721466,13.195710468947388
23380,323.4772061833844,28.379652661660987,3.0941061036105832
23420,12174.846085942638,3721.4417508309593,177.50547413520326
23460,447.7340272392037,9.496670710409083,5.167474182602211
23500,169.4880466343189,8.306989776460734,1.3080092953039886
23540,811.2943162113379,414.5041737404048,0.6655064588003321
23580,511.51383515326484,26.446349893128122,4.783715758190257
23620,279.47444141137095,39.962372079874484,4.8845132253815855
23660,466.18838711478935,111.69812228007999,24.98927260180524
23680,43.66002905141967,0.08645074329525321,0.459780007233042
23700,297.21541427867885,41.73525881252383,5.848343459348356
23780,28.1673041183523,1.0181455018823202,0.0849503039776634
23820,98.90821603941893,2.11599218383836,0.0299432856203542
23900,98.76892459940534,2.363041650673669,0.9435658316040668
23940,134.46042456117644,2.8169083035413705,1.7062639585640496
23980,154.90606032069948,5.863941099386975,1.0040585614403792
24020,422.07022610598364,3.3154086457427487,5.163244804494782
24100,0.1157501057078048,0.0,0.0
24140,342.4978705966779,5.286898729088,2.985292965165865
24180,55.822191526144586,3.2574912480852696,0.7697830231481502
24220,282.2916643730988,14.552719315414034,16.755561969205758
24260,529.1152407732468,79.91470324285758,18.571104184026083
24300,502.86675172648495,24.790348346061293,6.42632237033872
24330,15.927910257449861,1.8572056673296427,0.4274546033217665
24340,4868.528462485813,891.1623926078574,15.403630842511335
24420,162.06904583541709,2.517957038591168,0.6217849494123118
24460,0.549888274098866,0.0,0.0
24500,71.93175078221549,3.7383316717435013,0.9280774166380955
24540,1106.7044018041272,176.21285679401083,11.411151992979722
24580,1921.2708542272608,111.24371823250712,17.827660334917056
24600,41.78923692455904,5.203785387119357,2.1133789678760557
24620,106.8284851941126,14.51946920951714,0.6965463561436546
24640,359.0309947909165,8.166282136632725,3.5140266791947448
24660,4319.186249066696,311.3823115963048,10.879092174656234
24700,118.0233372874461,6.140386138074693,0.1821305362880225
24740,38.84655125328419,6.619681160933513,9.570083084471854
24780,601.665500962721,18.201691053056987,2.3655979681346486
24820,19.82545098281054,6.936314465206708,1.078674250717068
24860,2936.04008857527,323.8193054385093,22.770882420805364
24900,102.30957566642539,9.638674259455748,2.305674927493805
24940,67.6073661178036,8.795783221245825,0.052181768702395
24980,95.1602791394557,6.039213823817356,2.043777138908528
25020,0.0,0.0,0.0
25060,1431.6633521431338,130.58300830581766,19.24277681880163
25100,51.89908727505853,2.1472933164689967,2.7668415453422064
25180,1589.7859496818694,399.79286111672445,10.174771158183404
25200,25.55229915712154,0.2327981699220812,0.0664125844793106
25220,0.0,0.0,0.0
25260,1185.8213659958146,54.34401945326358,7.1904803778939215
25300,249.98333513980188,6.283069673385823,2.2097273914913877
25420,5813.793051915632,871.5661422867086,118.28188955188509
25460,15.321473501659241,0.7831555207605879,0.0910628120092278
25500,107.18414830943871,11.734794734888023,0.7775578641004526
25540,0.0,0.0,0.0
25580,142.73083967089818,48.86273558138205,11.029416593279285
25620,641.4262471505101,60.0220577050933,4.913066435728245
25700,56.80833144821834,1.2256169869658768,0.1876172714214058
25720,260.459287884321,5.1323287067737935,0.07047822350122081
25740,246.59284473408223,13.539110818082442,1.6234079613993826
25770,165.5096620276491,0.49627230939691613,0.1597487235146829
25775,330.5228413336844,10.675494081520812,2.016505945370753
25780,207.81597535446892,3.924486378724292,0.4920314522565855
25820,91.15735926648492,2.39064346107661,0.49856797832907196
25840,232.58655935562246,10.505646200407593,0.9465414602383633
25850,354.7851661318866,18.49658869901871,17.08213343261617
25860,819.6563297703597,41.54831634602935,3.1784376577112585
25880,3.5782174519290755,1.1634392422724509,0.0598408514740916
25900,0.0,0.0,0.0
25940,575.5990648383583,36.150769423869306,0.8522212511820811
25980,76.8462949350192,13.18754895164278,1.869424603931981
26020,48.90421426717986,3.0378628259957656,0.14939234899741488
26090,366.1029194547984,17.45174345902255,2.278194993647249
26140,180.2233348126059,0.30118850416492693,0.0346382072942938
26220,53.01381557281986,1.836117101001008,0.1673536835746521
26300,270.0569984225863,6.706065462857595,4.261565601899155
26340,1.5795450777012476,0.0371748483050772,0.0027456958285392
26380,0.0,0.0,0.0
26420,61772.41823846642,11488.415621027778,398.02230384692876
26460,123.60981797707139,16.281055881940684,2.4905265818699744
26500,160.33920130211777,20.77863871747262,4.5487534515808505
26540,139.93900029779678,13.461243208468073,18.137987350280227
26580,2194.4136846034357,144.92820602802513,49.13502238324663
26620,2544.015056120085,234.46617624359996,31.63638399401328
26660,428.3870672664589,55.73368459209554,0.33994811491767296
26700,17.422542553203677,3.7258845909675937,0.028765764693277202
26740,87.39038807361142,7.693589760053205,16.288715494152264
26780,6.1676416888030685,0.4052639727323933,0.7475296220246717
26820,260.4318718938556,11.442678310848208,0.7116444065073525
26860,198.04966076570238,8.349676644731549,2.7441534901746962
26900,13628.736132037759,2308.200338133716,174.75579372424323
26980,1100.5914763867486,226.37480124016724,1.1833124711119591
27020,12.168783412502773,2.0871714727482504,0.15622529557650622
27060,66.08176473277823,2.297253077959628,2.3657382791122123
27100,338.444642456616,44.538106235111805,0.8892257868641349
27140,2519.4325096371913,258.7487972742045,20.57170964175344
27180,388.2577909931564,76.94667497466858,3.4132411420509836
27220,15.841319117024048,0.529769548193427,0.0
27260,10171.820779443195,1701.6754358275105,45.23055521721315
27300,127.2650884266969,17.793125331074265,6.1068147545231835
27340,573.7986654462213,19.088462874011523,5.11863229346251
27380,77.43069638701952,5.160528479977146,0.7555089823385038
27420,86.57810003822058,3.00800922734394,2.1035156200305223
27460,602.5567796130501,79.431146578895,19.856959758633124
27500,762.5629445688351,111.86248810001123,3.891013812962813
27540,32.285863977787976,3.6931966033765713,0.31991031877412957
27600,166.87606734003023,12.467518024107727,0.45155410148908165
27620,707.6570941370338,59.642999297603566,11.457401382446955
27700,56.428436400567755,6.611663850677785,0.44063672952769745
27740,636.7101142638754,26.08614142656522,4.4435796632044395
27780,876.78574626751,114.8574487826037,21.15896648278983
27860,685.5574915024962,57.61904043078154,11.531012829526247
27900,770.8532620627774,91.70915034344387,27.983113863162544
27940,0.0,0.0,0.0
27980,0.0,0.0,0.0
28020,1220.9595993233597,287.8840369095665,6.4923937267592455
28060,197.76164232647878,13.644315874633318,3.1229652739660945
28100,688.083569187867,114.63863044541233,28.96509459904476
28140,18245.814855644003,1814.341960260729,207.6093126289083
28180,0.0,0.0,0.0
28260,338.47993751900145,56.80018208329049,7.412957101364282
28300,28.976912858808404,0.8227940195208805,0.0
28340,222.41520991695918,40.55236763985521,2.5953645293076186
28380,49.841000498651646,4.551046181652332,1.9367017976358503
28420,1928.1352567160022,48.86912401781686,10.325522754334454
28450,738.9972992324122,182.4003972923841,8.558892427919652
28500,57.75850741047711,1.9134240195087533,0.0
28540,0.0,0.0,0.0
28580,359.11293401821575,50.3969414306801,3.8270467406709
28620,490.90157508717414,81.2064575972708,5.87761672531126
28660,2669.53825770933,343.16936234881507,36.8366366567586
28680,100.6903946179025,2.188837741037504,0.0889592937041643
28700,920.4649600646948,67.55376211935501,6.975975870906036
28740,815.3909253297106,45.90248229974908,18.211714071909928
28780,171.16172553332498,14.89709068682038,0.39950724369475
28820,313.6383253945964,34.627197816827355,10.460572082091698
28860,4.494587873957777,0.656443820576513,0.251636797887663
28880,3452.7333692531593,238.59948328934632,16.651903744381723
28900,229.3287305971548,28.73397657223164,11.06712783726031
28940,3707.931402849091,717.2476335232489,20.70093071198481
29020,76.42621406338593,1.3562763305044907,0.0
29060,44.900335303003764,4.861555965802911,0.4686428434860565
29100,998.3120816518503,75.65891174781942,5.123262548211836
29180,0.0,0.0,0.0
29200,893.7707137391757,137.9410089606374,13.465099835110351
29260,111.04833326615714,6.479970723911548,2.2054619903761443
29300,310.55055895360795,42.707815829061296,45.62390457992583
29340,0.0,0.0,0.0
29380,237.82789485100184,20.886304943940658,0.594752116267392
29420,512.7385519176034,64.43715972145738,3.0702253480704056
29460,3782.1143190342286,668.7766912630174,12.058346997932839
29470,10.573599500865958,3.190790455959175,2.016608066982097
29540,2802.350407099298,211.488086014467,36.91616960840438
29620,1997.7187028419298,123.41155651123422,13.682094670758714
29660,178.80212033964872,12.029131566062858,2.761461851240901
29700,2061.0717765366085,86.88879060992954,17.24156065031407
29720,0.0,0.0,0.0
29740,845.4409884607896,62.93597903549568,5.742885557454886
29780,25.493360618685273,0.0032368985947169,0.0
29820,14302.95363478287,5285.543105347402,8.428312740515118
29860,375.25917827808246,13.536268523767035,2.883627890548398
29900,60.48586164386664,1.79414272281381,0.8979249694133242
29940,314.4590675387648,25.800933721110653,8.116421658982745
29980,3.1571591926319327,0.0,0.0
30020,383.7868162696846,37.00682039529702,5.555032610695223
30060,107.60709330235848,6.503465978334233,0.31087174421196406
30140,722.3046265391248,120.11118857153086,10.421006028159438
30150,460.38637952861734,5.18445860771649,3.194038646294535
30180,57.393071205654564,9.601772214001532,2.3221191129054715
30260,98.32974937774273,4.993078697913349,60.48080687930255
30280,48.59166992590052,4.416662091019674,1.1787022295988197
30300,26.478173602953664,0.8570047604726893,0.153582539583212
30340,86.12312940596749,1.9635233584088165,3.226901448430986
30380,272.6243582389765,11.598843431939981,2.806383729486178
30420,219.92581008094703,24.418817375302954,5.441457128898218
30460,4533.038753810499,365.2463629308068,49.991460022238535
30500,189.38579962499796,0.0,0.0
30580,86.37248295292898,6.608777247246646,1.1140370106791084
30620,440.6125143867056,92.80393817874085,4.095088353942412
30660,126.56796346941637,19.207958006252912,5.386911032854572
30700,1983.8845540766054,273.01637513394525,21.713721528219097
30780,4101.690108895298,1196.7310680125372,66.19082910585648
30820,159.85946580608976,7.9507168971270765,0.058327209769528696
30860,381.21844928305404,11.159411003925939,0.761621021531957
30900,85.2599197657537,7.757499121140605,3.957950081755113
30980,803.4722840130012,74.72871567589132,19.809585435151444
31020,542.0828202889409,79.29957128608059,10.457982404759914
31060,0.0,0.0,0.0
31080,304124.5168769003,120943.47743865548,689.3523092153807
31140,10729.217873605181,1807.1284286719788,76.94538566365607
31180,2808.813545319398,48.162624852347186,6.086669624047989
31220,16.767806169861657,0.4667160392563584,0.0896404585275515
31260,589.1762224641952,13.561039817656967,7.700811746956254
31300,311.5658768702742,33.530498641510505,2.010182679030863
31340,582.6448146252592,62.86550608305838,10.675950928858278
31380,44.14222954350613,8.965138352188642,1.8313136490910586
31420,1340.3296109376836,162.58929142297836,4.542365549474974
31500,4.892650388844796,0.0768718998493563,0.0163885286758222
31540,5343.007184064139,462.085060862981,6.245963834615476
31580,205.99305748404427,13.297881788242734,6.531320967711726
31620,10.027627125759935,0.5286979049060628,0.7691649451935916
31680,128.65924388075405,18.593634953234226,12.28584259785244
31700,2287.116994143458,32.31499854535885,1.162590498225194
31740,251.4722785802906,7.237556715071186,10.59936281712334
31820,119.85476782875695,3.791060976754409,0.1911132402679972
31860,309.9948459095549,22.130934624889207,17.058110502842602
31900,527.4332678497815,29.701108948310306,14.537300879209683
31930,78.58395931350643,2.048963165509984,0.132661663842862
31940,73.49342776055661,19.571451451254426,2.383212182016588
31980,61.65749410189025,13.428240402568989,0.3001475401071428
32000,121.52796014763729,3.9734172624443658,1.43964031177445
32020,408.5725652325,83.13697786718254,31.455209754173584
32060,213.98590248770674,27.9768098599252,0.8072821793954359
32100,110.42615357198832,3.709846507436867,0.6073491097298878
32140,27.574363707907786,5.042995344973374,0.3148561093633465
