cbsacode,year,gdp
18500.0,2017,4355031.0
18500.0,2018,4581613.0
18500.0,2019,4723639.0
18500.0,2020,4655061.0
18500.0,2021,4861232.0
18500.0,2022,5426925.0
18580.0,2011,21323844.0
18580.0,2012,22015740.0
18580.0,2013,22355172.0
18580.0,2014,21441493.0
18580.0,2015,21288372.0
18580.0,2016,20382532.0
18580.0,2017,21717102.0
18580.0,2018,23674763.0
18580.0,2019,24338185.0
18580.0,2020,22578976.0
18580.0,2021,26245405.0
18580.0,2022,30313827.0
18620.0,2011,1395650.0
18620.0,2012,1486925.0
18620.0,2013,1565249.0
18620.0,2014,1606003.0
18620.0,2015,1644871.0
18620.0,2016,1568355.0
18620.0,2017,1526075.0
18620.0,2018,1666468.0
18620.0,2019,1702054.0
18620.0,2020,1635556.0
18620.0,2021,1785181.0
18620.0,2022,2003348.0
18660.0,2011,1595747.0
18660.0,2012,1683488.0
18660.0,2013,1743143.0
18660.0,2014,1778954.0
18660.0,2015,1860986.0
18660.0,2016,1751457.0
18660.0,2017,1779443.0
18660.0,2018,1856951.0
18660.0,2019,1859207.0
18660.0,2020,1872296.0
18660.0,2021,2000649.0
18660.0,2022,2201663.0
18700.0,2011,3845247.0
18700.0,2012,3857735.0
18700.0,2013,3761439.0
18700.0,2014,3794566.0
18700.0,2015,3909000.0
18700.0,2016,4092116.0
18700.0,2017,4318847.0
18700.0,2018,4593075.0
18700.0,2019,4748133.0
18700.0,2020,4806137.0
18700.0,2021,5150734.0
18700.0,2022,5577799.0
18740.0,2011,1522689.0
18740.0,2012,1381856.0
18740.0,2013,1522773.0
18740.0,2014,1704656.0
18740.0,2015,1605652.0
18740.0,2016,1448361.0
18740.0,2017,1403328.0
18740.0,2018,1466780.0
18740.0,2019,1329622.0
18740.0,2020,1239397.0
18740.0,2021,1368815.0
18740.0,2022,1562321.0
18820.0,2011,1447757.0
18820.0,2012,1408822.0
18820.0,2013,1538633.0
18820.0,2014,1531057.0
18820.0,2015,1621247.0
18820.0,2016,1607494.0
18820.0,2017,1610818.0
18820.0,2018,1718663.0
18820.0,2019,1694864.0
18820.0,2020,1645445.0
18820.0,2021,1946424.0
18820.0,2022,2225311.0
18860.0,2011,707259.0
18860.0,2012,693949.0
18860.0,2013,704217.0
18860.0,2014,718431.0
18860.0,2015,745710.0
18860.0,2016,779815.0
18860.0,2017,767790.0
18860.0,2018,804348.0
18860.0,2019,813908.0
18860.0,2020,849810.0
18860.0,2021,919535.0
18860.0,2022,974118.0
18880.0,2011,10617125.0
18880.0,2012,11392730.0
18880.0,2013,11910786.0
18880.0,2014,12348537.0
18880.0,2015,12954981.0
18880.0,2016,13742109.0
18880.0,2017,14385761.0
18880.0,2018,15318742.0
18880.0,2019,16675084.0
18880.0,2020,17479647.0
18880.0,2021,19851664.0
18880.0,2022,21912571.0
18900.0,2011,1389951.0
18900.0,2012,1457609.0
18900.0,2013,1459411.0
18900.0,2014,1498403.0
18900.0,2015,1551891.0
18900.0,2016,1600419.0
18900.0,2017,1675020.0
18900.0,2018,1738059.0
18900.0,2019,1825252.0
18900.0,2020,1850067.0
18900.0,2021,2050097.0
18900.0,2022,2198987.0
18980.0,2011,2192502.0
18980.0,2012,2298088.0
18980.0,2013,2530687.0
18980.0,2014,2569023.0
18980.0,2015,2772367.0
18980.0,2016,2753733.0
18980.0,2017,2827288.0
18980.0,2018,2896605.0
18980.0,2019,3033292.0
18980.0,2020,2988800.0
18980.0,2021,3399073.0
18980.0,2022,3875249.0
19060.0,2011,3368806.0
19060.0,2012,3410490.0
19060.0,2013,3406716.0
19060.0,2014,3480182.0
19060.0,2015,3593871.0
19060.0,2016,3807130.0
19060.0,2017,3790007.0
19060.0,2018,3933965.0
19060.0,2019,4044995.0
19060.0,2020,3968974.0
19060.0,2021,4159722.0
19060.0,2022,4294583.0
19100.0,2011,363599468.0
19100.0,2012,381693570.0
19100.0,2013,401596994.0
19100.0,2014,422750361.0
19100.0,2015,443541043.0
19100.0,2016,460107201.0
19100.0,2017,483732023.0
19100.0,2018,516335114.0
19100.0,2019,545967576.0
19100.0,2020,546542601.0
19100.0,2021,612228923.0
19100.0,2022,692794993.0
19140.0,2011,5745911.0
19140.0,2012,5982204.0
19140.0,2013,6001633.0
19140.0,2014,6278337.0
19140.0,2015,6606170.0
19140.0,2016,6938142.0
19140.0,2017,6885582.0
19140.0,2018,6971469.0
19140.0,2019,7154575.0
19140.0,2020,7035809.0
19140.0,2021,7909377.0
19140.0,2022,8923528.0
19180.0,2011,2946792.0
19180.0,2012,3085842.0
19180.0,2013,3170698.0
19180.0,2014,3175901.0
19180.0,2015,3178239.0
19180.0,2016,3156492.0
19180.0,2017,3203166.0
19180.0,2018,3278136.0
19180.0,2019,3326392.0
19180.0,2020,3238180.0
19180.0,2021,3590381.0
19180.0,2022,4001250.0
19220.0,2011,1476090.0
19220.0,2012,1523841.0
19220.0,2013,1546292.0
19220.0,2014,1510534.0
19220.0,2015,1537685.0
19220.0,2016,1610119.0
19220.0,2017,1648893.0
19220.0,2018,1685021.0
19220.0,2019,1748318.0
19220.0,2020,1720419.0
19220.0,2021,1839461.0
19220.0,2022,2065450.0
19300.0,2011,5187704.0
19300.0,2012,5374384.0
19300.0,2013,5776842.0
19300.0,2014,6034727.0
19300.0,2015,6492574.0
19300.0,2016,6983037.0
19300.0,2017,7382558.0
19300.0,2018,7935575.0
19300.0,2019,8558537.0
19300.0,2020,8770138.0
19300.0,2021,9847424.0
19300.0,2022,11097699.0
19340.0,2011,19587923.0
19340.0,2012,20620287.0
19340.0,2013,20439313.0
19340.0,2014,20913803.0
19340.0,2015,20970419.0
19340.0,2016,21022149.0
19340.0,2017,21554709.0
19340.0,2018,21890213.0
19340.0,2019,22472944.0
19340.0,2020,22215223.0
19340.0,2021,23973417.0
19340.0,2022,26180148.0
19430.0,2011,35270308.0
19430.0,2012,35839411.0
19430.0,2013,36745193.0
19430.0,2014,37885168.0
19430.0,2015,39302364.0
19430.0,2016,40464288.0
19430.0,2017,42546733.0
19430.0,2018,44000271.0
19430.0,2019,46318517.0
19430.0,2020,46679957.0
19430.0,2021,50050753.0
19430.0,2022,53466512.0
19460.0,2011,5226032.0
19460.0,2012,5350501.0
19460.0,2013,5485822.0
19460.0,2014,5677631.0
19460.0,2015,5690956.0
19460.0,2016,5847859.0
19460.0,2017,6090214.0
19460.0,2018,6391475.0
19460.0,2019,6471327.0
19460.0,2020,6658902.0
19460.0,2021,7407569.0
19460.0,2022,8361679.0
19500.0,2011,6319084.0
19500.0,2012,6426094.0
19500.0,2013,7096352.0
19500.0,2014,7566743.0
19500.0,2015,8099512.0
19500.0,2016,7764918.0
19500.0,2017,6950487.0
19500.0,2018,6835100.0
19500.0,2019,6751193.0
19500.0,2020,6785889.0
19500.0,2021,7662762.0
19500.0,2022,8175608.0
19540.0,2011,1150052.0
19540.0,2012,1217342.0
19540.0,2013,1331246.0
19540.0,2014,1451534.0
19540.0,2015,1547824.0
19540.0,2016,1590887.0
19540.0,2017,1729030.0
19540.0,2018,1769020.0
19540.0,2019,1864460.0
19540.0,2020,1754057.0
19540.0,2021,1928206.0
19540.0,2022,2118520.0
19580.0,2011,1478851.0
19580.0,2012,1537548.0
19580.0,2013,1634176.0
19580.0,2014,1684689.0
19580.0,2015,1669729.0
19580.0,2016,1775123.0
19580.0,2017,1723710.0
19580.0,2018,1687482.0
19580.0,2019,1745978.0
19580.0,2020,1656610.0
19580.0,2021,1881964.0
19580.0,2022,2103438.0
19620.0,2011,1517498.0
19620.0,2012,1558836.0
19620.0,2013,1539193.0
19620.0,2014,1603116.0
19620.0,2015,1682260.0
19620.0,2016,1695636.0
19620.0,2017,1702347.0
19620.0,2018,1734720.0
19620.0,2019,1831772.0
19620.0,2020,1850608.0
19620.0,2021,2055435.0
19620.0,2022,2229855.0
19660.0,2011,15811256.0
19660.0,2012,16457618.0
19660.0,2013,16873188.0
19660.0,2014,17741668.0
19660.0,2015,18615229.0
19660.0,2016,19721297.0
19660.0,2017,20582040.0
19660.0,2018,21611641.0
19660.0,2019,22789593.0
19660.0,2020,23607148.0
19660.0,2021,26081864.0
19660.0,2022,29502645.0
19700.0,2011,679537.0
19700.0,2012,717323.0
19700.0,2013,757219.0
19700.0,2014,776905.0
19700.0,2015,808842.0
19700.0,2016,818093.0
19700.0,2017,800534.0
19700.0,2018,841738.0
19700.0,2019,882773.0
19700.0,2020,913839.0
19700.0,2021,985423.0
19700.0,2022,1064209.0
19740.0,2011,147002657.0
19740.0,2012,154258443.0
19740.0,2013,164029787.0
19740.0,2014,174175039.0
19740.0,2015,185303192.0
19740.0,2016,191784559.0
19740.0,2017,202210169.0
19740.0,2018,215432065.0
19740.0,2019,231278285.0
19740.0,2020,234203574.0
19740.0,2021,260272733.0
19740.0,2022,289540923.0
19760.0,2011,1034019.0
19760.0,2012,1035064.0
19760.0,2013,1018480.0
19760.0,2014,988217.0
19760.0,2015,952672.0
19760.0,2016,960873.0
19760.0,2017,995535.0
19760.0,2018,1148925.0
19760.0,2019,1392601.0
19760.0,2020,1491175.0
19760.0,2021,1472512.0
19760.0,2022,1561270.0
19780.0,2011,35558978.0
19780.0,2012,38658547.0
19780.0,2013,38576235.0
19780.0,2014,44271634.0
19780.0,2015,49079889.0
19780.0,2016,51913839.0
19780.0,2017,51811153.0
19780.0,2018,53303198.0
19780.0,2019,56561426.0
19780.0,2020,59608021.0
19780.0,2021,66512803.0
19780.0,2022,69554400.0
19810.0,2011,1104357.0
19810.0,2012,1201189.0
19810.0,2013,1237905.0
19810.0,2014,1268657.0
19810.0,2015,1289187.0
19810.0,2016,1373796.0
19810.0,2017,1359790.0
19810.0,2018,1453732.0
19810.0,2019,1456572.0
19810.0,2020,1470452.0
19810.0,2021,1644119.0
19810.0,2022,1798059.0
19820.0,2011,204431264.0
19820.0,2012,216756212.0
19820.0,2013,225190931.0
19820.0,2014,232459959.0
19820.0,2015,243631550.0
19820.0,2016,251552082.0
19820.0,2017,256207316.0
19820.0,2018,265442501.0
19820.0,2019,271677340.0
19820.0,2020,261954821.0
19820.0,2021,282049608.0
19820.0,2022,307906027.0
19860.0,2011,2606577.0
19860.0,2012,3880051.0
19860.0,2013,4614560.0
19860.0,2014,5615515.0
19860.0,2015,4345589.0
19860.0,2016,3270613.0
19860.0,2017,3956738.0
19860.0,2018,4430967.0
19860.0,2019,4526801.0
19860.0,2020,3644154.0
19860.0,2021,4512128.0
19860.0,2022,5638333.0
19940.0,2011,1292426.0
19940.0,2012,1272681.0
19940.0,2013,1468546.0
19940.0,2014,1434494.0
19940.0,2015,1376671.0
19940.0,2016,1443396.0
19940.0,2017,1508923.0
19940.0,2018,1551364.0
19940.0,2019,1579930.0
19940.0,2020,1615443.0
19940.0,2021,1736610.0
19940.0,2022,1944113.0
19980.0,2011,1471654.0
19980.0,2012,1583490.0
19980.0,2013,1668449.0
19980.0,2014,1659420.0
19980.0,2015,1809265.0
19980.0,2016,1958874.0
19980.0,2017,2084408.0
19980.0,2018,2318820.0
19980.0,2019,2262462.0
19980.0,2020,2404416.0
19980.0,2021,2685834.0
19980.0,2022,2871909.0
20020.0,2011,4813868.0
20020.0,2012,4984642.0
20020.0,2013,5342097.0
20020.0,2014,5567770.0
20020.0,2015,5802449.0
20020.0,2016,6138002.0
20020.0,2017,6355776.0
20020.0,2018,6558449.0
20020.0,2019,6890175.0
20020.0,2020,7113214.0
20020.0,2021,7901892.0
20020.0,2022,8584731.0
20060.0,2011,1277975.0
20060.0,2012,1294925.0
20060.0,2013,1404207.0
20060.0,2014,1447785.0
20060.0,2015,1549957.0
20060.0,2016,1594717.0
20060.0,2017,1718726.0
20060.0,2018,1789856.0
20060.0,2019,1872925.0
20060.0,2020,1892138.0
20060.0,2021,2099226.0
20060.0,2022,2359734.0
20100.0,2011,6738419.0
20100.0,2012,6440377.0
20100.0,2013,6580817.0
20100.0,2014,6878583.0
20100.0,2015,7205348.0
20100.0,2016,7457250.0
20100.0,2017,7633026.0
20100.0,2018,7983420.0
20100.0,2019,8763609.0
20100.0,2020,8533519.0
20100.0,2021,9296228.0
20100.0,2022,10169601.0
20140.0,2011,1804235.0
20140.0,2012,1536361.0
20140.0,2013,1642547.0
20140.0,2014,1624009.0
20140.0,2015,1703680.0
20140.0,2016,1801095.0
20140.0,2017,1875413.0
20140.0,2018,1970853.0
20140.0,2019,2019334.0
20140.0,2020,2055094.0
20140.0,2021,2262322.0
20140.0,2022,2415106.0
20180.0,2011,2706764.0
20180.0,2012,2674074.0
20180.0,2013,2671230.0
20180.0,2014,2702485.0
20180.0,2015,2671105.0
20180.0,2016,2617931.0
20180.0,2017,2798124.0
20180.0,2018,2906007.0
20180.0,2019,3004208.0
20180.0,2020,2907112.0
20180.0,2021,3164031.0
20180.0,2022,3649777.0
20220.0,2011,4681155.0
20220.0,2012,5473445.0
20220.0,2013,5287927.0
20220.0,2014,5865840.0
20220.0,2015,6111644.0
20220.0,2016,6031949.0
20220.0,2017,6389591.0
20220.0,2018,6494713.0
20220.0,2019,6930486.0
20220.0,2020,7065775.0
20220.0,2021,7454583.0
20220.0,2022,8312224.0
20260.0,2011,13004297.0
20260.0,2012,12645901.0
20260.0,2013,13135170.0
20260.0,2014,13223129.0
20260.0,2015,12376660.0
20260.0,2016,12813829.0
20260.0,2017,13038288.0
20260.0,2018,13693117.0
20260.0,2019,14319240.0
20260.0,2020,13807816.0
20260.0,2021,15116857.0
20260.0,2022,16582972.0
20300.0,2011,1742417.0
20300.0,2012,1692293.0
20300.0,2013,1671199.0
20300.0,2014,1559711.0
20300.0,2015,1583895.0
20300.0,2016,1489741.0
20300.0,2017,1774158.0
20300.0,2018,2262293.0
20300.0,2019,2499450.0
20300.0,2020,1729523.0
20300.0,2021,3511199.0
20300.0,2022,5289920.0
20340.0,2011,2221903.0
20340.0,2012,2199042.0
20340.0,2013,2422299.0
20340.0,2014,2925794.0
20340.0,2015,2389071.0
20340.0,2016,1997883.0
20340.0,2017,1912395.0
20340.0,2018,2020923.0
20340.0,2019,2142335.0
20340.0,2020,1735380.0
20340.0,2021,2401291.0
20340.0,2022,3029153.0
20420.0,2011,3412819.0
20420.0,2012,3130008.0
20420.0,2013,3622199.0
20420.0,2014,3878547.0
20420.0,2015,3253241.0
20420.0,2016,3168227.0
20420.0,2017,3233107.0
20420.0,2018,3355151.0
20420.0,2019,3237847.0
20420.0,2020,3003413.0
20420.0,2021,3632983.0
20420.0,2022,4119942.0
20460.0,2011,1110159.0
20460.0,2012,1129431.0
20460.0,2013,1208199.0
20460.0,2014,1269606.0
20460.0,2015,1335720.0
20460.0,2016,1452968.0
20460.0,2017,1577237.0
20460.0,2018,1631445.0
20460.0,2019,1772797.0
20460.0,2020,1932060.0
20460.0,2021,2060566.0
20460.0,2022,2336932.0
20500.0,2011,39658009.0
20500.0,2012,41929138.0
20500.0,2013,43215580.0
20500.0,2014,43311960.0
20500.0,2015,43375779.0
20500.0,2016,43285059.0
20500.0,2017,43105511.0
20500.0,2018,46254953.0
20500.0,2019,48515651.0
20500.0,2020,50978523.0
20500.0,2021,56294160.0
20500.0,2022,60585003.0
20540.0,2011,1367374.0
20540.0,2012,1438309.0
20540.0,2013,1482246.0
20540.0,2014,1436940.0
20540.0,2015,1518483.0
20540.0,2016,1587052.0
20540.0,2017,1713211.0
20540.0,2018,1691013.0
20540.0,2019,1751843.0
20540.0,2020,1803679.0
20540.0,2021,2102350.0
20540.0,2022,2189474.0
20580.0,2011,1300058.0
20580.0,2012,1380708.0
20580.0,2013,1381145.0
20580.0,2014,1414168.0
20580.0,2015,1435526.0
20580.0,2016,1465501.0
20580.0,2017,1575758.0
20580.0,2018,1717124.0
20580.0,2019,1762255.0
20580.0,2020,1680487.0
20580.0,2021,1941349.0
20580.0,2022,2257819.0
20660.0,2011,1774919.0
20660.0,2012,1808051.0
20660.0,2013,1857174.0
20660.0,2014,1922185.0
20660.0,2015,1979482.0
20660.0,2016,2076127.0
20660.0,2017,2115834.0
20660.0,2018,2166369.0
20660.0,2019,2153258.0
20660.0,2020,2028516.0
20660.0,2021,2228665.0
20660.0,2022,2441596.0
20700.0,2011,6020216.0
20700.0,2012,6025994.0
20700.0,2013,6212811.0
20700.0,2014,6403984.0
20700.0,2015,6852934.0
20700.0,2016,7093026.0
20700.0,2017,7597383.0
20700.0,2018,7852706.0
20700.0,2019,7960053.0
20700.0,2020,7266452.0
20700.0,2021,8082380.0
20700.0,2022,8576529.0
20740.0,2011,6999970.0
20740.0,2012,7424730.0
20740.0,2013,7574792.0
20740.0,2014,8301681.0
20740.0,2015,8673808.0
20740.0,2016,8720796.0
20740.0,2017,8949760.0
20740.0,2018,9308968.0
20740.0,2019,9681671.0
20740.0,2020,9388282.0
20740.0,2021,10081616.0
20740.0,2022,10954893.0
20780.0,2011,2745058.0
20780.0,2012,2781188.0
20780.0,2013,3142163.0
20780.0,2014,3296479.0
20780.0,2015,3618041.0
20780.0,2016,3755375.0
20780.0,2017,4000278.0
20780.0,2018,4290341.0
20780.0,2019,4506430.0
20780.0,2020,4333642.0
20780.0,2021,5101371.0
20780.0,2022,5858559.0
20820.0,2011,1945060.0
20820.0,2012,2028352.0
20820.0,2013,2076188.0
20820.0,2014,2207057.0
20820.0,2015,2368790.0
20820.0,2016,2545374.0
20820.0,2017,3275817.0
20820.0,2018,3207430.0
20820.0,2019,3262899.0
20820.0,2020,3066496.0
20820.0,2021,3426795.0
20820.0,2022,3893519.0
20900.0,2011,1641570.0
20900.0,2012,1674558.0
20900.0,2013,1848627.0
20900.0,2014,1770156.0
20900.0,2015,1596927.0
20900.0,2016,1498761.0
20900.0,2017,1643944.0
20900.0,2018,1711957.0
20900.0,2019,1970232.0
20900.0,2020,1875559.0
20900.0,2021,2122332.0
20900.0,2022,2353354.0
20940.0,2011,6816614.0
20940.0,2012,6559862.0
20940.0,2013,7158340.0
20940.0,2014,7624316.0
20940.0,2015,8058720.0
20940.0,2016,7943155.0
20940.0,2017,8039122.0
20940.0,2018,8099883.0
20940.0,2019,8609240.0
20940.0,2020,9162415.0
20940.0,2021,9800255.0
20940.0,2022,11668788.0
20980.0,2011,2117034.0
20980.0,2012,2263647.0
20980.0,2013,2414728.0
20980.0,2014,2641647.0
20980.0,2015,2517101.0
20980.0,2016,2354451.0
20980.0,2017,2374137.0
20980.0,2018,2503195.0
20980.0,2019,2534694.0
20980.0,2020,2553897.0
20980.0,2021,3018021.0
20980.0,2022,3376088.0
21020.0,2011,1387821.0
21020.0,2012,1380698.0
21020.0,2013,1404399.0
21020.0,2014,1400962.0
21020.0,2015,1459945.0
21020.0,2016,1466499.0
21020.0,2017,1548756.0
21020.0,2018,1549771.0
21020.0,2019,1599918.0
21020.0,2020,1652548.0
21020.0,2021,1811114.0
21020.0,2022,1975336.0
21060.0,2011,5423569.0
21060.0,2012,5271125.0
21060.0,2013,5253081.0
21060.0,2014,5170405.0
21060.0,2015,5074318.0
21060.0,2016,5247845.0
21060.0,2017,5442133.0
21060.0,2018,5493316.0
21060.0,2019,5732458.0
21060.0,2020,5753059.0
21060.0,2021,6248136.0
21060.0,2022,6848044.0
21120.0,2011,1636601.0
21120.0,2012,1668537.0
21120.0,2013,1768714.0
21120.0,2014,1903885.0
21120.0,2015,1396009.0
21120.0,2016,1092672.0
21120.0,2017,1191142.0
21120.0,2018,1303748.0
21120.0,2019,1157832.0
21120.0,2020,911296.0
21120.0,2021,998501.0
21120.0,2022,1150536.0
21140.0,2011,9198156.0
21140.0,2012,9718862.0
21140.0,2013,10774935.0
21140.0,2014,11928481.0
21140.0,2015,13471934.0
21140.0,2016,14825611.0
21140.0,2017,16441996.0
21140.0,2018,16645083.0
21140.0,2019,16337468.0
21140.0,2020,16106471.0
21140.0,2021,19442877.0
21140.0,2022,21178254.0
21180.0,2011,828593.0
21180.0,2012,852551.0
21180.0,2013,866493.0
21180.0,2014,871819.0
21180.0,2015,863666.0
21180.0,2016,862493.0
21180.0,2017,890604.0
21180.0,2018,935987.0
21180.0,2019,982243.0
21180.0,2020,962180.0
21180.0,2021,997716.0
21180.0,2022,1068014.0
21220.0,2011,5100608.0
21220.0,2012,4835580.0
21220.0,2013,4235352.0
21220.0,2014,3707780.0
21220.0,2015,3290966.0
21220.0,2016,3507420.0
21220.0,2017,4083514.0
21220.0,2018,3972700.0
21220.0,2019,4136055.0
21220.0,2020,4512175.0
21220.0,2021,4845768.0
21220.0,2022,5019864.0
21260.0,2011,1302309.0
21260.0,2012,1287517.0
21260.0,2013,1359170.0
21260.0,2014,1383680.0
21260.0,2015,1472665.0
21260.0,2016,1572295.0
21260.0,2017,1652765.0
21260.0,2018,1777370.0
21260.0,2019,1881316.0
21260.0,2020,1969364.0
21260.0,2021,2165400.0
21260.0,2022,2363609.0
21300.0,2011,3595855.0
21300.0,2012,3669369.0
21300.0,2013,3776304.0
21300.0,2014,3851551.0
21300.0,2015,3762626.0
21300.0,2016,3729752.0
21300.0,2017,3691136.0
21300.0,2018,3826539.0
21300.0,2019,3889029.0
21300.0,2020,3793888.0
21300.0,2021,4061573.0
21300.0,2022,4309689.0
21340.0,2011,26166521.0
21340.0,2012,27533268.0
21340.0,2013,27712583.0
21340.0,2014,27799718.0
21340.0,2015,28810713.0
21340.0,2016,29329099.0
21340.0,2017,30409531.0
21340.0,2018,32275221.0
21340.0,2019,34498109.0
21340.0,2020,34648332.0
21340.0,2021,39630159.0
21340.0,2022,45041559.0
21380.0,2011,1198943.0
21380.0,2012,1262571.0
21380.0,2013,1237980.0
21380.0,2014,1251188.0
21380.0,2015,1294808.0
21380.0,2016,1365560.0
21380.0,2017,1469975.0
21380.0,2018,1659352.0
21380.0,2019,1612074.0
21380.0,2020,1654616.0
21380.0,2021,1788274.0
21380.0,2022,1911331.0
21420.0,2011,2792421.0
21420.0,2012,3123141.0
21420.0,2013,3108510.0
21420.0,2014,3498250.0
21420.0,2015,3210058.0
21420.0,2016,3102777.0
21420.0,2017,2849100.0
21420.0,2018,2901868.0
21420.0,2019,2931128.0
21420.0,2020,2727076.0
21420.0,2021,3271961.0
21420.0,2022,3538129.0
21460.0,2011,1129008.0
21460.0,2012,1182137.0
21460.0,2013,1220474.0
21460.0,2014,1289575.0
21460.0,2015,1386171.0
21460.0,2016,1404522.0
21460.0,2017,1426217.0
21460.0,2018,1482319.0
21460.0,2019,1495700.0
21460.0,2020,1494459.0
21460.0,2021,1789481.0
21460.0,2022,2008726.0
21500.0,2011,11647794.0
21500.0,2012,11587600.0
21500.0,2013,11958356.0
21500.0,2014,11539184.0
21500.0,2015,11815957.0
21500.0,2016,11669139.0
21500.0,2017,11500326.0
21500.0,2018,11844098.0
21500.0,2019,12167025.0
21500.0,2020,11748759.0
21500.0,2021,12350432.0
21500.0,2022,13248530.0
21540.0,2011,1126022.0
21540.0,2012,1153232.0
21540.0,2013,1173223.0
21540.0,2014,1204474.0
21540.0,2015,1194401.0
21540.0,2016,1199291.0
21540.0,2017,1211920.0
21540.0,2018,1255168.0
21540.0,2019,1311010.0
21540.0,2020,1266267.0
21540.0,2021,1379412.0
21540.0,2022,1489263.0
21580.0,2011,1553792.0
21580.0,2012,1323761.0
21580.0,2013,1259625.0
21580.0,2014,1341322.0
21580.0,2015,1065437.0
21580.0,2016,1013245.0
21580.0,2017,1035508.0
21580.0,2018,1097853.0
21580.0,2019,1102089.0
21580.0,2020,1018331.0
21580.0,2021,1175479.0
21580.0,2022,1304968.0
21640.0,2011,751790.0
21640.0,2012,748293.0
21640.0,2013,853900.0
21640.0,2014,818314.0
21640.0,2015,806118.0
21640.0,2016,802301.0
21640.0,2017,801287.0
21640.0,2018,831618.0
21640.0,2019,832266.0
21640.0,2020,830299.0
21640.0,2021,910759.0
21640.0,2022,970415.0
21660.0,2011,12171136.0
21660.0,2012,12551239.0
21660.0,2013,12916615.0
21660.0,2014,13388248.0
21660.0,2015,14364967.0
21660.0,2016,15060607.0
21660.0,2017,15867405.0
21660.0,2018,16645391.0
21660.0,2019,17086353.0
21660.0,2020,17481966.0
21660.0,2021,19611629.0
21660.0,2022,21138143.0
21700.0,2011,4741677.0
21700.0,2012,4688812.0
21700.0,2013,4791931.0
21700.0,2014,4883331.0
21700.0,2015,5122027.0
21700.0,2016,5253682.0
21700.0,2017,5436863.0
21700.0,2018,5590871.0
21700.0,2019,5913474.0
21700.0,2020,5806518.0
21700.0,2021,6353048.0
21700.0,2022,6910738.0
21740.0,2011,1154349.0
21740.0,2012,1088721.0
21740.0,2013,1128598.0
21740.0,2014,1139308.0
21740.0,2015,1058097.0
21740.0,2016,1043708.0
21740.0,2017,1083196.0
21740.0,2018,1103363.0
21740.0,2019,1065271.0
21740.0,2020,969347.0
21740.0,2021,1093254.0
21740.0,2022,1252078.0
21780.0,2011,14020036.0
21780.0,2012,13921979.0
21780.0,2013,13413771.0
21780.0,2014,13527123.0
21780.0,2015,13927305.0
21780.0,2016,14317767.0
21780.0,2017,15794004.0
21780.0,2018,17023183.0
21780.0,2019,17841093.0
21780.0,2020,16713801.0
21780.0,2021,20847940.0
21780.0,2022,24054126.0
21820.0,2011,5805648.0
21820.0,2012,5598413.0
21820.0,2013,5590528.0
21820.0,2014,5609629.0
21820.0,2015,5639118.0
21820.0,2016,5719167.0
21820.0,2017,5765988.0
21820.0,2018,5834518.0
21820.0,2019,5961120.0
21820.0,2020,5847708.0
21820.0,2021,6508091.0
21820.0,2022,6874732.0
21860.0,2011,1008334.0
21860.0,2012,1059199.0
21860.0,2013,1032757.0
21860.0,2014,1070238.0
21860.0,2015,1008409.0
21860.0,2016,947359.0
21860.0,2017,1073860.0
21860.0,2018,1116855.0
21860.0,2019,1133153.0
21860.0,2020,1008677.0
21860.0,2021,1248228.0
21860.0,2022,1406149.0
21900.0,2011,2275251.0
21900.0,2012,2293066.0
21900.0,2013,2276285.0
21900.0,2014,2296716.0
21900.0,2015,2173950.0
21900.0,2016,2067081.0
21900.0,2017,2267248.0
21900.0,2018,2307244.0
21900.0,2019,2402674.0
21900.0,2020,2057617.0
21900.0,2021,2336859.0
21900.0,2022,2819424.0
21980.0,2011,869539.0
21980.0,2012,856686.0
21980.0,2013,875988.0
21980.0,2014,922109.0
21980.0,2015,931247.0
21980.0,2016,966960.0
21980.0,2017,1071321.0
21980.0,2018,1104984.0
21980.0,2019,1185052.0
21980.0,2020,1226927.0
21980.0,2021,1370052.0
21980.0,2022,1446556.0
22020.0,2011,10795919.0
22020.0,2012,12129413.0
22020.0,2013,12287328.0
22020.0,2014,13376144.0
22020.0,2015,14137413.0
22020.0,2016,14299369.0
22020.0,2017,14963357.0
22020.0,2018,15377521.0
22020.0,2019,16136421.0
22020.0,2020,15944201.0
22020.0,2021,17538000.0
22020.0,2022,18949096.0
22060.0,2011,2064618.0
22060.0,2012,2207811.0
22060.0,2013,2319975.0
22060.0,2014,2383986.0
22060.0,2015,2513846.0
22060.0,2016,2631366.0
22060.0,2017,2735108.0
22060.0,2018,2879549.0
22060.0,2019,2903319.0
22060.0,2020,2965407.0
22060.0,2021,3208326.0
22060.0,2022,3475774.0
22100.0,2011,1555561.0
22100.0,2012,1597901.0
22100.0,2013,1625842.0
22100.0,2014,1635861.0
22100.0,2015,1672662.0
22100.0,2016,1691721.0
22100.0,2017,1746589.0
22100.0,2018,1846803.0
22100.0,2019,1845438.0
22100.0,2020,1846306.0
22100.0,2021,1981741.0
22100.0,2022,2096605.0
22140.0,2011,6601191.0
22140.0,2012,6456648.0
22140.0,2013,6507817.0
22140.0,2014,6844012.0
22140.0,2015,6262988.0
22140.0,2016,5645360.0
22140.0,2017,5756828.0
22140.0,2018,5760914.0
22140.0,2019,5823724.0
22140.0,2020,5311398.0
22140.0,2021,5902220.0
22140.0,2022,6673186.0
22180.0,2011,17338400.0
