year,GeoFIPS,gdp
2011,12081,10600621.0
2011,12083,7991474.0
2011,12085,6350353.0
2011,12086,116635387.0
2011,12087,3916340.0
2011,12089,2000833.0
2011,12091,8853045.0
2011,12093,958993.0
2011,12095,66853927.0
2011,12097,7158274.0
2011,12099,59529774.0
2011,12101,9518388.0
2011,12103,39216592.0
2011,12105,19560327.0
2011,12107,2297261.0
2011,12109,5688744.0
2011,12111,7330819.0
2011,12113,3460363.0
2011,12115,14188647.0
2011,12117,15264446.0
2011,12119,1932867.0
2011,12121,983378.0
2011,12123,643485.0
2011,12125,293239.0
2011,12127,14142983.0
2011,12129,558561.0
2011,12131,1764080.0
2011,12133,499875.0
2011,13001,1400435.0
2011,13003,162916.0
2011,13005,283406.0
2011,13007,95341.0
2011,13009,1223973.0
2011,13011,275090.0
2011,13013,1460369.0
2011,13015,4139746.0
2011,13017,467271.0
2011,13019,483790.0
2011,13021,6908852.0
2011,13023,249706.0
2011,13025,190223.0
2011,13027,306563.0
2011,13029,604011.0
2011,13031,1718339.0
2011,13033,1782098.0
2011,13035,464004.0
2011,13037,143401.0
2011,13039,1665459.0
2011,13043,230093.0
2011,13045,3594804.0
2011,13047,1238019.0
2011,13049,186868.0
2011,13051,13496119.0
2011,13053,1936448.0
2011,13055,499057.0
2011,13057,4894752.0
2011,13059,5804750.0
2011,13061,65940.0
2011,13063,12668516.0
2011,13065,193209.0
2011,13067,35333181.0
2011,13069,1115059.0
2011,13071,1098597.0
2011,13073,2800880.0
2011,13075,315906.0
2011,13077,3078692.0
2011,13079,161012.0
2011,13081,595450.0
2011,13083,308290.0
2011,13085,643930.0
2011,13087,749950.0
2011,13089,30832612.0
2011,13091,434573.0
2011,13093,295716.0
2011,13095,3999267.0
2011,13097,3041698.0
2011,13099,473888.0
2011,13101,46119.0
2011,13103,1667422.0
2011,13105,540080.0
2011,13107,526482.0
2011,13109,324947.0
2011,13111,484292.0
2011,13113,3551018.0
2011,13115,3592304.0
2011,13117,6885778.0
2011,13119,585848.0
2011,13121,116411163.0
2011,13123,656044.0
2011,13125,31196.0
2011,13127,3359034.0
2011,13129,1740589.0
2011,13131,560349.0
2011,13133,464444.0
2011,13135,35210900.0
2011,13137,1227602.0
2011,13139,7285585.0
2011,13141,142990.0
2011,13143,680940.0
2011,13145,402815.0
2011,13147,630536.0
2011,13149,1267110.0
2011,13151,4728743.0
2011,13153,5701272.0
2011,13155,208567.0
2011,13157,1709578.0
2011,13159,199461.0
2011,13161,346635.0
2011,13163,475886.0
2011,13165,130062.0
2011,13167,139546.0
2011,13169,357031.0
2011,13171,329167.0
2011,13173,122833.0
2011,13175,1664689.0
2011,13177,488638.0
2011,13179,3719647.0
2011,13181,125047.0
2011,13183,124287.0
2011,13185,4023931.0
2011,13187,583049.0
2011,13189,652105.0
2011,13191,215418.0
2011,13193,368499.0
2011,13195,357556.0
2011,13197,118159.0
2011,13199,461307.0
2011,13201,174909.0
2011,13205,688028.0
2011,13207,1968296.0
2011,13209,137609.0
2011,13211,496394.0
2011,13213,1099625.0
2011,13215,8981505.0
2011,13217,2067200.0
2011,13219,782641.0
2011,13221,226157.0
2011,13223,1860052.0
2011,13225,698997.0
2011,13227,797904.0
2011,13229,304551.0
2011,13231,235744.0
2011,13233,949734.0
2011,13235,243659.0
2011,13237,794180.0
2011,13239,36588.0
2011,13241,449866.0
2011,13243,177310.0
2011,13245,10263203.0
2011,13247,3060865.0
2011,13249,124808.0
2011,13251,318188.0
2011,13253,281429.0
2011,13255,1921541.0
2011,13257,750758.0
2011,13259,92721.0
2011,13261,945727.0
2011,13263,117234.0
2011,13265,24990.0
2011,13267,500238.0
2011,13269,147978.0
2011,13271,254969.0
2011,13273,243032.0
2011,13275,1799723.0
2011,13277,1451974.0
2011,13279,852033.0
2011,13281,285489.0
2011,13283,102171.0
2011,13285,2846160.0
2011,13287,195414.0
2011,13289,161773.0
2011,13291,563140.0
2011,13293,610349.0
2011,13295,1210354.0
2011,13297,1847101.0
2011,13299,1153316.0
2011,13301,126051.0
2011,13303,552265.0
2011,13305,790423.0
2011,13307,58230.0
2011,13309,112216.0
2011,13311,557889.0
2011,13313,4646286.0
2011,13315,159387.0
2011,13317,263915.0
2011,13319,497850.0
2011,13321,335949.0
2011,15001,6215025.0
2011,15003,52631030.0
2011,15007,2830133.0
2011,15901,7124919.0
2011,16001,19631362.0
2011,16003,91938.0
2011,16005,2415962.0
2011,16007,133983.0
2011,16009,342548.0
2011,16011,1282530.0
2011,16013,1055048.0
2011,16015,136072.0
2011,16017,1247841.0
2011,16019,3618154.0
2011,16021,307620.0
2011,16023,1039200.0
2011,16025,50647.0
2011,16027,4161853.0
2011,16029,600450.0
2011,16031,1086997.0
2011,16033,45329.0
2011,16035,367687.0
2011,16037,372134.0
2011,16039,973163.0
2011,16041,253020.0
2011,16043,323459.0
2011,16045,243294.0
2011,16047,849785.0
2011,16049,401271.0
2011,16051,545483.0
