geoid_short,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,coverage_50,coverage_60,coverage_70,coverage_80,noise50n,noise60n,noise70n,noise80n
10279,17953.16667062857,5417.437499964852,498.880955991782,136.0000000800355,30.000000123400298,233.7071737389743,83.5769205533927,10.658912679795256,3.0825215013832117,0.541164342816902,24035.485126788637,6082.318456160069,664.8809561952178,166.0000002034358,331.5666928163624,97.85951907738806,14.28259852399537,3.6236858442001134
10299,17419.651891538902,6543.092382744586,1954.688003489151,283.9952445758264,16.0000000298023,273.7124777361712,103.3055098540591,28.61848038581896,3.406806636513995,0.1697208453524551,26217.42752237827,8797.775630839365,2254.6832480947796,299.9952446056287,409.21299545791567,135.50051772174453,32.19500786768541,3.57652748186645
10310,24044.990426913915,7770.21031678164,151.62815003126892,0.0,0.0,1661.3789839984124,672.7944824983614,23.35612299718861,0.0,0.0,31966.828893726823,7921.838466812909,151.62815003126892,0.0,2357.5295894939627,696.15060549555,23.35612299718861,0.0
10330,52940.86512177598,11554.225953485007,4581.450596957535,221.99999992130364,139.0000004433096,6387.311810666105,1214.1855720408848,320.62470269982936,13.747825491207323,15.002079795190914,69437.54167258315,16496.676550807155,4942.450597322148,361.00000036461324,7950.871990693217,1563.5601800271124,349.3746079862276,28.74990528639824
10359,26353.312374332243,8314.158118076768,2502.985525225004,103.99988976190804,27.370435071177717,265.5478604697724,76.87250395190625,14.280629111961684,0.8182976918842761,0.21740268253570183,37301.8263424671,10948.513968134857,2634.35585005809,131.37032483308576,357.73669390806026,92.18883343828793,15.316329486381662,1.035700374419978
10379,12429.24757487441,4063.7507737225,930.231839711313,3.0,0.0,120.56233860344341,36.0107517938062,10.16365770521859,0.0415320199341558,0.0,17426.230188308222,4996.982613433813,933.231839711313,3.0,166.77828012240235,46.21594151895895,10.205189725152746,0.0415320199341558
10399,23343.23206740907,9272.586190234608,267.00000015844086,4.000000029802322,0.0,785.6307965127507,260.21505279440703,8.41612275525615,0.243027969533529,0.0,32886.81825783192,9543.586190422851,271.0000001882432,4.000000029802322,1054.5050000319475,268.8742035191967,8.65915072478968,0.243027969533529
10419,12126.512862182051,4007.0028378809748,18.0,0.0,0.0,102.1438161590607,37.83038949533412,0.203766694760698,0.0,0.0,16151.515700063026,4025.0028378809748,18.0,0.0,140.17797234915554,38.03415619009481,0.203766694760698,0.0
10439,38168.49511156872,15142.41598681391,3197.254264475975,367.9999999716364,14.00000002980232,3380.6809857860458,1373.2611616573258,273.28012486385,41.023674453908576,1.477858421105294,56890.16536286005,18721.67025129132,3579.254264477414,382.0000000014387,5069.723805182235,1689.0428193961898,315.7816577388639,42.50153287501387
10450,58521.76657341512,10578.550518689182,2612.5210465488726,67.00000000372529,3.0,2281.891081710619,645.2774468789456,166.5217120436917,4.517219268240878,0.17800302637437687,71782.83813865691,13261.07156524178,2682.521046552598,70.00000000372529,3098.3854629278717,816.4943812172527,171.21693433830694,4.695222294615255
10479,34215.465496428485,11653.237477538445,1201.0273898169576,252.69193014409387,19.99999998509884,2792.650583402582,780.8032721332482,83.99729759363686,6.039209262646814,1.7728785443967419,47342.42229391308,13126.956797484596,1473.7193199461503,272.6919301291927,3665.263240936511,872.6126575339287,91.80938540068041,7.8120878070435555
10499,39726.87675705966,14210.90905397053,3485.588204580605,99.42308741807938,16.99999997019768,1933.7252163249584,713.4018455165098,172.540523224286,4.642264348320379,0.8356187031173388,57539.79710299907,17812.920345939412,3602.0112919688822,116.42308738827705,2825.1454681171917,891.4202517922334,178.01840627572372,5.4778830514377175
10510,26985.4034761808,11026.265931679492,1218.4895731689571,97.62550593065683,3.999999970197678,1959.5375520139987,858.062921092659,142.98283565646585,11.596695086122347,0.276110505449897,39331.7844869301,12346.381010749305,1320.1150790698116,101.6255059008545,2972.456114354696,1012.9185623406971,154.8556412480381,11.872805591572243
10539,39121.81491564712,13606.378817089815,2886.8635116083224,219.7289246177533,86.00000002910377,1368.9946416561231,447.6416592904475,71.24766111679939,7.373088656559707,3.9823694433026366,55920.78616899212,16798.971253344993,3192.5924362551796,305.7289246468571,1899.2394201632324,530.2447785071092,82.60311921666172,11.355458099862343
10550,37718.79252161524,13155.310189431693,3945.538996037517,147.07959496427796,68.99999997549457,5672.079175911471,1840.68872942503,447.7340272392037,9.496670710409083,5.167474182602211,55035.72130202423,17316.928780408984,4161.618590977289,216.07959493977253,7975.166077468716,2303.0869015572453,462.39817213221505,14.664144893011294
10570,14641.249976622441,4705.059498776592,110.0,23.80593779683113,4.0,205.08929341216069,65.3288907114342,0.9235035148637241,0.3593790107904765,0.035526693725805,19484.115413195865,4842.865436573423,137.80593779683113,27.80593779683113,271.73659334297486,66.6472999308142,1.3184092193800054,0.3949057045162815
10599,18555.396220538656,5931.0517155564985,570.9328928508727,22.9999999627471,0.0,810.0874366951512,209.05899846492932,23.31890297311299,0.9399878529577135,0.0,25080.380828908776,6524.984608370119,593.9328928136198,22.9999999627471,1043.4053259861512,233.317889291,24.258890826070704,0.9399878529577135
10610,16696.06810792841,4887.32686363034,9.50319662690163,0.0,0.0,389.7997604148922,125.03112837468389,0.274983321930786,0.0,0.0,21592.898168185653,4896.830060257242,9.50319662690163,0.0,515.1058721115069,125.30611169661468,0.274983321930786,0.0
10630,26601.99855183366,8693.513963059891,2605.586523569551,424.43032067577553,34.00000001490116,141.14646201824172,50.55700814789075,13.795680748569696,2.208758161225949,0.1276464530541806,38359.529359153785,11757.53080732012,3064.0168442602276,458.4303206906767,207.8355555289823,66.68909351074058,16.132085362849825,2.33640461428013
10650,16869.29723633371,6915.920078511581,540.9611674287876,83.99999999627471,23.000000188127142,271.4796653179136,110.96517929484958,7.711812944513305,1.0248850775190461,0.7245750062769902,24433.178482458483,7563.881246124771,647.9611676131894,107.00000018440186,391.90611764107257,120.42645232315891,9.461273028309343,1.7494600837960363
10670,20262.65202523997,4510.408650454955,990.781069145427,23.0,2.99999997485429,474.8910441894454,114.69220989861985,26.30335952512408,0.421912555050861,0.0502442438637843,25789.84174481521,5527.189719575236,1016.7810691202812,25.99999997485429,616.3587704121039,141.46772622265854,26.775516324038723,0.4721567989146453
10690,41947.18739496741,10312.389355941981,3085.2562385317874,51.00000006705528,24.99999996880067,6077.789794551523,1715.7196176724808,482.7788433539293,9.965603541433678,4.343671898609392,55420.832989477036,13473.645594509624,3161.2562385676433,76.00000003585595,8290.597531017977,2212.807736466453,497.08811879397234,14.30927544004307
10719,40949.459618077424,14173.646144854138,4296.7328925802585,274.0000000120492,76.00000007748986,1390.8649336467345,459.5996435759436,114.55704890279912,13.61459150728368,1.6512766318123642,59769.83865560136,18820.379037523933,4646.732892669797,350.00000008953907,1980.2874942645733,589.4225606178388,129.82291704189515,15.265868139096044
10730,206328.0227988542,57564.06709238181,17448.686212024862,2942.029438401687,274.00000032808856,83155.22185678875,20865.416060524218,5870.3883724564275,1424.9455973163203,94.18783342500714,284556.8055419907,78228.78274313646,20664.71565075464,3216.0294387297754,111410.15972051071,28254.93786372197,7389.521803197755,1519.1334307413274
10750,16445.15909585215,5380.128574681491,384.0,115.1940621811669,18.0,195.03805348074928,72.8502100708114,4.401037569054396,0.917523697167097,0.2469434799064797,22342.481732714805,5897.322636862658,517.1940621811668,133.19406218116688,273.4537682976886,78.41571481693937,5.565504746127973,1.1644671770735768
10770,20156.57569772835,7649.76698827938,805.9615938592792,0.0,0.0,3435.4611797613443,1178.3924604000363,110.76784969041648,0.0,0.0,28612.30427986701,8455.72858213866,805.9615938592792,0.0,4724.6214898517965,1289.1603100904526,110.76784969041648,0.0
10799,24893.943787315235,8355.611331180537,2142.629135433599,60.00000001490122,27.0,578.1140096514797,174.85429612589382,62.2709470308943,0.6796923347258862,0.2836563546712238,35479.18425394427,10585.240466629037,2229.6291354485,87.00000001490122,816.202601497665,238.08859184618524,63.234295720291406,0.9633486893971099
10810,54124.820457167,16128.74116534424,4328.556150675665,418.69401542357167,20.999999985098842,13577.537422495789,3763.9984160625277,628.2949569915978,81.93260734849943,1.387105637926303,75021.81178859559,20896.991331428573,4768.250166084335,439.6940154086705,18053.15050853634,4475.613086040551,711.6146699780236,83.31971298642573
10830,47723.64732685715,13882.299162496942,4247.766661231899,450.6767727455447,44.99999997764823,6246.030882240162,1505.5800608615366,341.9010821386674,35.790838766786216,5.604677062875278,66349.38992330918,18625.742596452033,4743.443433955092,495.6767727231929,8134.907541070027,1888.8766588298654,383.2965979683289,41.39551582966149
10857,22010.29697251417,6386.263158021117,2162.541116210039,104.567646086216,72.0,137.2453080383263,41.5535459810409,12.856951051995111,0.7663030168221255,0.49624284737956753,30735.66889283154,8725.371920317371,2339.108762296255,176.567646086216,192.91835093556398,55.67304289723771,14.119496916196804,1.2625458642016931
10872,20230.1532157914,7656.994225550306,2337.5679544235854,253.7918694694527,3.0,409.349949717028,109.35545259214807,23.26532036985679,2.543580176779951,0.037078575181656,30481.507265234744,10251.354049443344,2594.359823893038,256.7918694694527,544.5513814309945,135.20143171396646,25.8459791218184,2.580658751961607
10890,88115.71599903193,25368.506175976465,7279.246471880648,564.3232274528121,48.99999986216426,24551.33922634989,8574.762831133952,2202.1139739814175,198.67533747681375,26.031706931138,121376.79187420402,33261.075875172086,7892.569699195624,613.3232273149764,35552.92307587321,11001.583849523322,2426.8210183893693,224.70704440795174
10919,28440.55648527797,9717.885951972887,876.9405492331271,68.02161385561344,31.000000044703494,663.7331195885079,218.379946463051,24.557416668252078,3.058463689074653,0.5656696586729919,39134.4046003843,10693.848115106332,975.9621631334439,99.02161390031694,910.2946160675586,246.5614964790507,28.181550015999722,3.624133347747645
10939,27699.991965942092,9692.490467934822,2635.8806452848967,71.13995088636872,15.0000000596046,667.2529422385288,259.3496665352162,59.10984807814549,1.575898450744841,0.9961753519078197,40114.50303010778,12414.511064165692,2722.02059623087,86.13995094597333,988.2845306545431,321.03158841601436,61.68192188079816,2.572073802652661
10950,27568.85952432507,9135.67158809845,1374.2040789575037,28.999999946449,2.9999999999999982,3301.414319048035,1079.7139840214695,152.40800777557425,14.483504440874366,0.3128880588743005,38110.735191327476,10541.875667002403,1406.2040789039527,31.999999946449,4548.332703344829,1246.9183842967925,167.2044002753229,14.796392499748666
10970,169766.17957620558,49967.463222702965,9577.885898667917,1360.9999999138836,139.99999997066334,48534.62311660611,13812.488744844995,2268.795288029662,253.21552561149608,17.39452872575897,230812.528697461,61046.34912125543,11078.885898552464,1500.999999884547,64886.517203818024,16351.894087211913,2539.405342366917,270.61005433725506
10979,43.7053166886326,64.5887444982654,0.877886950969696,0.0,0.0,21.9913191178122,32.4992884000684,0.441728685452109,0.0,0.0,109.1719481378677,65.4666314492351,0.877886950969696,0.0,54.93233620333272,32.941017085520514,0.441728685452109,0.0
10990,26488.527071469656,6473.065280063848,275.1341061688727,111.00000000745058,16.0,396.10089398918024,117.25521311371156,3.8871012585906386,0.5294885736472132,0.1021341639444108,33363.726457709825,6875.199386240171,402.13410617632326,127.00000000745058,517.874831099074,121.77393710989382,4.5187239961822625,0.631622737591624
11001,46926.30252055528,9609.898865613104,2405.5810352961303,198.99999986718922,36.99999990314246,173631.2020324797,34818.83960364018,5229.423827054217,364.4446072540926,60.68524408582734,59177.78242123484,12251.479900679566,2641.581035066462,235.99999977033167,214104.595314514,40473.393282034325,5654.553678394137,425.1298513399199
11010,96292.41580291805,29986.151811527623,8179.553547535669,1194.4272355228331,46.00000003259629,19029.748902664043,6224.7431399066145,2102.3229957857516,192.8741211006229,4.039258557125549,135698.54839753677,39406.13259461872,9419.980783091098,1240.4272355554294,27553.728418014158,8523.979515350116,2299.2363754434996,196.91337965774844
11030,44042.54392267804,13788.904600370008,3693.769419127428,297.9999999459833,13.9999999254942,8583.335551129323,2425.5795167205415,412.6427132160778,42.02313401988982,3.6968147865531424,61837.217942046955,17794.674019368915,4005.7694189989056,311.9999998714775,11467.277729872385,2883.9421787430624,458.3626620225208,45.71994880644296
11056,10996.37555212185,2209.0039835584125,83.1134994492168,5.99999996065162,0.0,89.54861756737603,23.82188464166854,1.39072033585155,0.0946947879655738,0.0,13294.49303509013,2298.117482968281,89.11349940986842,5.99999996065162,114.8559173328617,25.307299765485663,1.4854151238171238,0.0946947879655738
11070,22727.07097912056,6817.776345660045,565.2090731503697,96.00000002747402,9.0,231.1422802662942,79.74480388551397,6.256331867444388,1.01117592923167,0.0610918786387057,30215.056397958448,7487.985418837889,670.2090731778437,105.00000002747402,318.2156838271229,87.07340356082874,7.328599675314764,1.0722678078703758
11091,22970.003525575754,5328.668099621616,1644.08943671962,33.000000014901204,21.00000004563483,1322.1145985583305,257.05083791294925,93.82334759026583,0.4367139403557881,0.2011993438924951,29996.761061977526,7026.757536401772,1698.089436780156,54.00000006053604,1673.626697345794,351.51209878746334,94.46126087451411,0.6379132842482832
11110,22782.54589617585,6216.6599606323325,801.9229620536681,105.99999998044223,37.0000000335276,558.7171159569177,147.04346361673666,21.0210012182465,2.114503137288715,0.7034535989394521,29944.12881887582,7161.58292269997,944.922962067638,143.00000001396984,729.599537528129,170.88242157121135,23.838957954474665,2.817956736228167
11130,22442.119712467622,8239.36074645955,1286.8760770390488,23.000000050291415,4.0,3321.508021118684,1160.8472075744885,415.8177133314598,4.042612229095015,0.3354443890078956,31995.356536016512,9553.23682354889,1313.8760770893402,27.000000050291415,4902.550998642734,1581.0429775240514,420.1957699495627,4.378056618102911
11150,50069.27410318111,18067.874065741766,4763.8125487932875,642.3331705956284,55.00000000069849,3385.412553159441,1419.1233680983312,370.6472334503352,52.057779710814685,2.7450973640985206,73598.29388831247,23529.019785131382,5461.145719389615,697.3331705963269,5229.986031783021,1844.5734786235796,425.45011052524836,54.802877074913205
11170,70718.52869722004,24631.269795839504,5257.342343242211,726.9177142154781,61.99999998509884,10262.572227243241,3917.5464753182323,847.7007126235663,116.70473020569288,6.014104583935536,101396.05855050233,30677.52985328229,6046.260057442789,788.9177142005769,15150.538249974668,4887.966022731427,970.4195474131948,122.71883478962842
11179,258.2869674146933,175.3245464583287,23.61462131171724,1.75956566631794,0.0,0.0,0.0,0.0,0.0,0.0,458.98570085105723,200.69873343636388,25.37418697803518,1.75956566631794,0.0,0.0,0.0,0.0
11190,25264.40603377582,10170.7453760116,2827.090667983747,101.27592801117856,18.0,314.9215532663723,110.40051243249526,33.635419824668055,1.1947275870251177,0.2362392504422869,38381.518005782345,13117.111972006525,2946.366595994926,119.27592801117856,460.38845236100303,145.46689909463072,35.066386662135464,1.4309668374674047
11210,52060.00834538883,17391.49654752813,3777.817402208608,361.0234042847296,57.000000028871,4169.778491248575,1026.5607547570687,192.37210601293776,13.84800523201317,2.491293945780868,73647.34569943916,21587.33735405034,4195.840806522208,418.0234043136006,5405.050651196375,1235.2721599478004,208.71140519073182,16.33929917779404
11239,22846.78838064526,5456.2422359885895,1490.1876235196723,71.00000003119928,6.000000029802321,1001.411935608779,284.2392807799233,55.402087950126905,2.696872547640448,0.4141067659064124,29870.218240214523,7023.4298595692635,1567.187623580674,77.0000000610016,1344.164283652376,342.75234804359707,58.51306726367376,3.1109793135468604
11250,79266.29799332154,27199.490821103736,6974.024113581894,1465.3935952968939,85.99999998370184,20032.455197953685,6071.4536496255705,1584.9122914077616,256.34459992194485,11.281711923916765,114991.20652328776,35724.90852996623,8525.41770886249,1551.3935952805957,27956.44745083288,7923.992252879194,1852.5386032536233,267.6263118458616
11270,46534.44923855469,16692.58669019163,4149.11461363626,245.18174213240854,85.99999991059302,2069.7153972382753,762.982228602632,140.55599917526973,10.248058143230327,3.053467207189911,67707.33228442559,21172.88304587089,4480.296355679262,331.1817420430016,2986.5551503665974,916.839753128322,153.85752452569,13.301525350420238
11290,20182.31689403329,5949.112838041624,784.8811457589791,46.0,3.0,128.70805425429674,37.943995888540755,8.20665804479068,0.4695311325174181,0.027289598150759802,26965.310877833894,6782.993983800603,833.8811457589791,49.0,175.35552891829636,46.64747466399961,8.703478775458859,0.49682073066817795
11310,21608.41039668889,5467.56936703572,463.699302564666,66.9783860887401,27.99999997019768,186.28772774516472,62.12727740996324,3.0752057596451583,0.64465302431935,0.1510239392922352,27634.657452348212,6026.247055659323,558.6776886236038,94.97838605893777,252.28588787838473,65.99816013321998,3.8708827232567433,0.7956769636115852
11339,15661.81646175889,5494.643627788807,140.0000001726244,28.99999996274709,22.999999971361788,361.7427874120932,125.56180042504141,10.427559795451714,1.104206275574131,0.3384425353006626,21348.460089654433,5686.643627895541,192.0000001067333,51.99999993410888,499.1747964434611,137.43200903136793,11.870208606326509,1.4426488108747937
12001,60848.2882998268,20950.38343866765,6264.336117834472,1055.9170176688367,18.999999940395348,14827.217981310529,5485.067967582066,795.4381439452574,414.2284341497732,0.6077440509416792,89137.92487393816,28289.636574111355,7339.253135443704,1074.917017609232,21522.56027103857,6695.342289728038,1210.2743221459723,414.83617820071487
12003,38299.008017975255,5785.41584149493,1955.3685528827646,143.31186387732401,12.0,996.593446263133,158.66288028758458,42.18833785753868,4.71596845165699,0.22388776177202,46195.10427623027,7896.096258255018,2110.6804167600885,155.31186387732401,1202.3845206216854,205.79107435855227,47.12819407096769,4.93985621342901
12005,46416.1718400404,14284.292350420714,3698.234682801887,137.36831699311733,15.0,7406.479333508674,2381.639153945563,582.4034337469319,3.7385074797903695,2.5837662990605947,64551.067190256115,18134.895350215716,3850.6029997950045,152.36831699311733,10376.84419498002,2970.364861471346,588.7257075257828,6.322273778850964
12007,13196.48412127555,3666.100093853048,971.952851701355,36.9921349287033,8.0,712.4192460711012,207.4496114130534,54.65575777508735,2.4218543330615243,0.49687221003717275,17879.529201758654,4683.045080483106,1016.9449866300583,44.9921349287033,977.4433418023407,265.0240957312394,57.57448431818605,2.918726543098697
12009,102790.7955943221,36407.65721191782,11601.660030801397,1172.9746717219891,56.00000011443631,35369.629916678394,12671.151031495789,3788.9966090230378,442.03610320447996,12.996701394770533,152029.08750887774,49238.291914555644,12830.634702637823,1228.9746718364254,52284.81036179647,16915.180445118076,4244.029413622288,455.0328045992505
12011,185407.62646462672,57644.39438540149,20243.608317825387,4113.921089843761,80.99999986711191,281627.75372865563,66986.1267126999,21995.626836587566,5266.323377431424,82.2543605177418,267490.55025756446,82082.92379293774,24438.52940753626,4194.921089710873,375958.0850158922,94330.33128723665,27344.204574536732,5348.577737949166
12013,8296.044055217966,2100.2762249021434,19.100756152533,0.0,0.0,181.1285593032658,69.62745542653445,0.4225332603038084,0.0,0.0,10415.421036272643,2119.3769810546764,19.100756152533,0.0,251.17854799010408,70.04998868683826,0.4225332603038084,0.0
12015,35158.235224923206,10556.336453877335,3470.1498054275958,275.5276814029203,4.0,7665.072184346223,2227.2843965357783,773.1621442473311,41.788625162064825,0.4205957638712679,49464.24916563105,14306.013940707851,3749.677486830516,279.5276814029203,10707.72794605527,3042.6557617090457,815.3713651732671,42.209220925936094
12017,17829.37134688636,8140.685057882616,1133.4997039947561,8.000000007450579,1.0,2359.443918320411,1030.7150767353496,180.2233348126059,0.30118850416492693,0.0346382072942938,27112.556108771183,9283.184761884822,1142.4997040022067,9.000000007450579,3570.718156579826,1211.274238259415,180.55916152406516,0.3358267114592207
12019,366988.9051773317,48641.05718345299,3165.4048293796263,33.000000132098634,8.000000013853423,115122.3787792482,16081.86230592007,1059.46732951307,6.26065973186737,1.4089688495825419,418836.36719031027,51847.46201297857,3206.4048295255784,41.00000014595206,132271.37804326278,17148.99926401459,1067.13695809452,7.669628581449912
12021,57203.5182119108,23171.117725105712,7119.0777116738645,257.1903077510143,5.0,18171.757612092133,6158.875071168757,2085.791483301606,72.02288180910726,1.4583999444674227,87755.9039564414,30552.38574453059,7381.268019424879,262.1903077510143,26489.90544831607,8318.147836223938,2159.272765055181,73.48128175357468
12023,37365.33394793784,12550.015413296383,4399.845266602705,334.49903382854245,4.0,2431.870682120599,801.7591611121571,237.82789485100184,20.886304943940658,0.594752116267392,54653.69366166548,17288.35971372763,4738.344300431248,338.49903382854245,3492.938795143966,1061.068113023367,259.3089519112099,21.48105706020805
12027,11793.58609735583,5090.797375828964,623.6037444735614,16.9548772405833,2.0000000186264497,1215.240661984437,620.5448998399804,29.88652796102038,0.698878501638045,0.0410141108028425,17526.942094917566,5733.3559975617345,642.5586217327711,18.954877259209752,1866.4119823978788,651.1713204134418,30.626420573461267,0.7398926124408874
12029,6582.309416894773,2148.2703217273893,489.25775890466014,0.0,0.0,141.15784962732104,47.40442160699711,11.626638942014294,0.0,0.0,9219.837497526822,2637.5280806320493,489.25775890466014,0.0,200.18891017633246,59.03106054901141,11.626638942014294,0.0
12031,697719.4811183452,148161.5424272123,33512.577040764074,6312.631045518267,1844.0000000004075,239651.0365478042,35793.921468817345,8213.760499603371,1617.3500459257887,39.25320009221529,887550.2316318401,189830.75051349503,41669.20808628275,8156.631045518674,285315.3217622429,45664.28521443872,9870.363745621375,1656.603246018004
12033,50621.16069514127,17256.595606930154,3520.9992987027767,236.00000006679332,11.0,25324.843736969,6625.887069405492,1425.8065882691315,94.19614524542405,1.0605836893255312,71645.75560084099,21024.594905699723,3767.99929876957,247.00000006679332,33471.79412357837,8146.950386609374,1521.063317203881,95.25672893474957
12035,20346.199925380464,7363.420794593705,2052.480896798994,209.0911185182631,12.0,4334.0268434954,1403.917807410831,400.84211978875635,26.25900005346299,0.1151356276695925,29983.192735291428,9636.992809910962,2273.572015317257,221.0911185182631,6165.16090637612,1831.13406288072,427.21625546988895,26.374135681132582
12037,7225.506772225757,2838.040927750519,34.0,11.0,1.0,128.7180474455568,63.3965158838462,0.1778943649981518,0.0775302900505768,0.0099884326311777,10109.547699976276,2884.040927750519,46.0,12.0,192.37997641708293,63.6619289715261,0.2654130876799063,0.0875187226817545
12039,17501.332004535157,5186.095601794077,2611.313870878396,50.15922923979812,12.0,897.6121291195335,227.94936774797918,86.08411795123402,1.9980830673453727,1.2106066265674982,25360.900706447428,7859.568701912271,2673.473100118194,62.15922923979812,1214.8543045126596,317.24217539312605,89.2928076451469,3.208689693912871
12041,7195.707533253126,1478.4384218302725,71.31757559906686,0.0,0.0,146.0367649473533,37.08001075474429,1.8298469691082215,0.0,0.0,8745.463530682466,1549.7559974293395,71.31757559906686,0.0,184.9466226712058,38.90985772385252,1.8298469691082215,0.0
12043,12280.38843061683,3592.5050275707745,1096.2342608046101,16.0,1.0,177.8148965175652,70.86912470694124,12.458401324677189,0.1019154689869539,0.0060108627422219,16986.127718992215,4705.739288375385,1113.2342608046101,17.0,261.2503488809128,83.4354523633476,12.566327656406365,0.1079263317291758
