cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_pop_beta,ln_pop_p,ln_pop_CI_lower,ln_pop_CI_upper
39660,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.12973461852708468,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
39900,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.030694229682966423,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
40060,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.022399338654828682,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41180,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.15644568433165595,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41620,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.5690972118358086,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41700,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.17381644414405883,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
42660,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.22216395625317809,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
43580,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.027359664926569494,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
43620,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.09076823947495427,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
44060,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.1334567233111823,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
44140,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.03048711192802145,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
45780,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.20214614783299467,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
45820,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.3112093777568532,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
46140,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.2893729492996293,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
47260,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.004158468057411824,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
48620,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.23554796813931844,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
49340,2011,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.016923750310580132,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
10740,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.2663919440502447,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
11260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.00477660226974308,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12060,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.06995288202774574,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.03385259462277723,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12420,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.16969189852970956,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12580,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.013446398277368488,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12940,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.09404292385105428,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13740,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.20871827547919963,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13820,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.16529140305213197,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13900,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1272327869454859,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
14260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.014909568221046499,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
14460,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.02722329015916891,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
15540,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.08881125855313243,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16620,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.21485097882933601,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16700,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.2433881814063632,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16740,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.08444696913497118,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16980,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1996830892999668,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
17140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.20527520943404554,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
17820,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.09398571207144357,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
18140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.27921106596260614,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19100,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.16977502327088345,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19740,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1055175518118805,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19780,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.13534200651808703,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19820,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.2076581963598194,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
20260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.2838572100413863,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
22020,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.26391824294886135,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
22220,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.2093908377657705,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
24340,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.12201521783304692,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
24860,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.14068853997451392,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
25180,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.13239119332514981,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
26420,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.13597583525409895,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
26580,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.3177244227284568,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
26900,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.07274649733649596,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
28140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.03446556513113386,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
28940,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.4746939233758951,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
30700,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1870835957801642,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
30780,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.19639809110984707,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
31080,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.0989877846503262,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
31140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.06846440356376426,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
32820,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.38629008805351894,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
33340,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.3443908394226014,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
33460,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1464385862724189,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
34980,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.33927432149250336,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
35380,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.02938727113497741,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
35620,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.1816844866948113,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
36260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.05295185992460638,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
36420,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.10249014171233917,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
36540,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.10447008331520102,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
37980,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.039268379175695145,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
38060,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.5742656018203434,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
38300,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.2234290458768271,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
38860,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.009487054261136052,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
38900,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.11975013628720355,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
39300,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.004346052943777323,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
39340,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.8298839903823758,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
39660,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.011667940514890063,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
39900,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.15551716050183906,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
40060,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.019556734197037073,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41180,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1790436729726288,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41620,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.33064596717153627,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
41700,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.10328051433470442,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
42660,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.0618115950814726,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
43580,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.07919644530945291,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
43620,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.08266196179621232,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
44060,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.013448586764440051,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
44140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.025724186314205255,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
45780,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.23417492029585674,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
45820,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.1841283371210931,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
46140,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.2453373279220763,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
47260,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.028690524570523124,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
48620,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.217920887396037,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
49340,2012,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.03224742882431819,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
10740,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.19561334319695511,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
11260,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.021302633669609605,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12060,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.07130371178601358,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12260,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.020513785094317782,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12420,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.12005271746861368,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12580,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.0027942623621264318,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
12940,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.13721467790134234,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13740,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1649725978569503,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13820,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.19106701703525353,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
13900,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1644592959395581,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
14260,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.01935782268862951,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
14460,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.044953314926850396,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
15540,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.06754967800564238,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16620,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.3024930896915734,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16700,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.24969469231088226,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16740,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.01879222300490646,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
16980,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.21720106504545456,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
17140,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.19120475627563316,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
17820,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.0712058223681602,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
18140,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.2836329887626583,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19100,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,-0.19823348966073695,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19740,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.1984224795812075,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
19780,2013,excessive_drinking,0.3503942801399748,0.001,0.027884095872500507,0.114,132,0.0919881153666573,1.0041843599263223,0.0,0.9899002499635474,1.0184684698890971
