cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SAMI,ln_pop_beta,ln_pop_p,ln_pop_CI_lower,ln_pop_CI_upper
28140,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.06852706956374632,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
28940,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.614370771147847,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
30700,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12948005239566207,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
30780,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2216721921110505,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
31080,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.13615563947420917,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
31140,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.26270284759764273,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
32820,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.47663136697628694,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
33340,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.26315516642754666,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
33460,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.09539167740053855,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
34980,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.49353328876884994,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
35380,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.0154684761286763,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
35620,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.13776182200865428,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36260,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.7722911707474971,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36420,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.15098396023928373,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36540,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.11849176649892179,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
37980,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.03004838604982396,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38060,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.05581647919838595,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38300,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10546394899972356,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38860,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12185149051301991,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38900,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.053421750278085156,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39300,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12710474723590082,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39340,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-1.5770790655095954,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39660,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.00010708548844284849,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39900,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.2000203715909592,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
40060,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.03873329000596115,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41180,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.13210202190927411,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41620,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.3996521670093127,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41700,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.06400329939529215,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
42660,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.011290695913981352,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
43580,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.09020286888697804,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
43620,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.09902757990563771,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
44060,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.006452701857465826,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
44140,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08197057639764083,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
45780,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.027587094917574717,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
45820,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2386349987112908,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
46140,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.24427949627775902,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
47260,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.05173093571310439,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
48620,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.3244210698368093,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
49340,2011,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.13764046267728602,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
10740,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.3328433385791634,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
11260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.03361605732441397,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12060,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.22475319165636343,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.24805008827208574,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12420,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10546239812394376,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12580,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.08515707869163514,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12940,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.13432994889026872,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13740,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.0224994313918625,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13820,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.30520162525031935,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13900,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.14448383145671784,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
14260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.16803891661887072,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
14460,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08929241395420817,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
15540,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.19024499655923677,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16620,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.40599527683317227,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16700,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10144242757230515,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16740,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2772428418602946,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16980,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08203040288042018,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
17140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.045293725933554185,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
17820,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.13089972927430793,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
18140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.028286098713115493,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19100,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.23541538343665813,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19740,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.051973606075604195,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19780,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.0896406269888903,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19820,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.0019074704882822147,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
20260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.25482540463044323,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
22020,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.2759156158336129,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
22220,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.24632866002929354,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
24340,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.014161688669638295,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
24860,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.35989698268898884,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
25180,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.20089023862240474,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
26420,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.1520180092230916,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
26580,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.5335485648209097,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
26900,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.10262004486984289,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
28140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.07687101108868077,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
28940,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.646382688669858,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
30700,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.1758098960715202,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
30780,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2330279277744527,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
31080,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.14320314449266824,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
31140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.22239997517614185,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
32820,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.4392645649620519,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
33340,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.237016139053857,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
33460,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.09072500997565136,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
34980,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.4870879818148417,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
35380,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.024139588529180855,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
35620,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.15950304360046275,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.7587303598167505,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36420,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.16485700066671605,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
36540,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12060633031896373,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
37980,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.0029679872962340426,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38060,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.06635111514655456,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38300,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.07131115747526451,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38860,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10611100255631456,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
38900,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.05478841686323044,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39300,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.11884699316125946,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39340,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-1.6057611837752201,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39660,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.017306027381620126,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
39900,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.19860412526884552,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
40060,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.044675906195731585,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41180,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12615941551599796,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41620,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.41797868870921207,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
41700,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.04902012203164219,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
42660,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.00024259646024837878,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
43580,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10517262748158984,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
43620,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08332105667047429,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
44060,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.00025257996972705143,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
44140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08197057639764083,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
45780,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.05094611626775958,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
45820,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.1573169391948852,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
46140,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.23407075033306413,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
47260,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.031476726186625115,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
48620,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2630042918800406,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
49340,2012,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.1476404645809275,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
10740,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.3026445379905507,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
11260,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.04576496416765785,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12060,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.20775746682571672,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12260,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.19945968096820543,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12420,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.12164690995646765,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12580,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.045997932895637916,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
12940,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.16414292898149263,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13740,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.025946493357006162,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13820,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.31213534876857274,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
13900,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.15641134802270606,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
14260,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.1554699966011217,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
14460,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.0945065287090543,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
15540,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.18965568286100343,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16620,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.49886697712007866,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16700,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.10613250241298644,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16740,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.21722433243748362,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
16980,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.11310005914033638,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
17140,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.050045879676048344,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
17820,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.1768447527817525,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
18140,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.03475913682918552,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19100,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,-0.2115000778430609,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19740,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.07715714266024243,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19780,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.08447890661624946,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
19820,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.032546309842105714,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
20260,2013,excessive_drinking,0.3503942801399748,0.001,0.3503942801399748,0.001,0,0.26899993824734203,1.012204568935319,0.0,0.9972440967130455,1.0271650411575923
